WMO,lon,lat,grnd,uncertainty,tid_flag,SID,gebco,uncertainty2,tid_flag2,gebco2
190226713,51.13664,-31.05952,-4993.37,307.4814,9998,33400,-4933.72496432,414.6,-1,-4933.0
190226714,51.10729,-31.07169,-4988.706,317.5618,9998,33400,-4921.93884656,453.3,-1,-4921.0
190226715,51.15253,-31.15724,-4840.441,354.5951,9998,33400,-4908.69539391,520.4,-1,-4908.0
190226716,51.27307,-31.24143,-4910.409,433.3524,9998,33400,-4929.10121063,626.7,-1,-4927.0
190226717,51.40638,-31.09083,-4940.658,253.3008,9998,33400,-4942.2583751,360.8,-1,-4943.0
190226718,51.4354,-31.13537,-4902.006,289.231,9998,33400,-4879.05624635,430.9,-1,-4879.0
190226719,51.42269,-31.19437,-4746.313,344.3668,9998,33400,-4861.19597647,519.7,-1,-4861.0
190226722,50.96344,-31.1403,-4858.8,543.2398,9998,33400,-4879.98950541,720.8,-1,-4880.0
190226723,50.82153,-31.08469,-4853.19,617.1278,9998,33400,-4916.77054333,813.8,-1,-4917.0
190226725,50.74124,-31.04438,-4899.324,647.8117,9998,33400,-4906.36549148,850.4,-1,-4906.0
190226726,50.62853,-31.11124,-4873.861,734.6433,9998,33400,-4862.34565485,966.4,-1,-4862.0
190226727,50.61055,-31.10679,-4864.445,724.2646,9998,33400,-4863.12330681,975.2,-1,-4863.0
190226728,50.70157,-31.19284,-4864.508,738.7123,9998,33400,-4886.62078658,980.2,-1,-4887.0
190226729,50.67483,-31.23259,-4853.229,776.1274,9998,33400,-4848.22037354,1017.7,-1,-4847.0
190226730,50.66233,-31.29856,-4876.02,810.5414,9998,33400,-4790.99655511,1079.2,-1,-4789.0
190226731,50.54122,-31.32603,-4772.295,838.2214,9998,33400,-4710.31412417,1121.0,-1,-4708.0
190226732,50.27207,-31.32843,-4752.187,802.7206,9998,33400,-4728.0810651,1080.7,-1,-4729.0
190226733,50.24567,-31.35716,-4776.459,827.949,9998,33400,-4709.31546592,1076.0,-1,-4710.0
190226734,50.16464,-31.36312,-4711.662,756.2452,9998,33400,-4732.32094878,1020.8,-1,-4732.0
190226735,50.22529,-31.38892,-4702.033,765.7311,9998,33400,-4694.61438668,1051.2,-1,-4694.0
190226736,50.16314,-31.41533,-4672.096,750.9922,9998,33400,-4743.50889384,1013.9,-1,-4741.0
190226737,50.13103,-31.42378,-4735.052,746.9127,9998,33400,-4787.41993548,1009.2,-1,-4787.0
190226738,50.19415,-31.45802,-4692.776,758.554,9998,33400,-4716.33751665,1032.7,9998,-4716.0
190226739,49.87799,-31.34821,-4831.335,645.4077,9998,33400,-4775.93407406,838.6,-1,-4777.0
190226740,49.79734,-31.17589,-4863.543,548.5351,9998,33400,-4891.96481676,704.4,-1,-4891.0
190226741,49.88254,-30.96255,-4801.284,523.7484,-1,33400,-4814.23003071,711.0,9998,-4815.0
190226743,50.17319,-30.23368,-4574.367,288.4559,9998,33400,-4669.39213786,406.8,-1,-4669.0
190226744,50.35474,-30.34017,-4598.535,457.4367,9998,33400,-4571.24040196,624.9,9998,-4572.0
190226745,50.20629,-30.15574,-4603.852,287.6721,9998,33400,-4673.96027884,399.6,-1,-4674.0
190226746,50.30609,-30.3425,-4576.757,418.6675,9998,33400,-4535.7451509,583.0,9998,-4536.0
190226747,50.47445,-30.30768,-4667.17,538.8647,9998,33400,-4663.46496667,721.9,9998,-4662.0
190226748,50.55133,-30.25466,-4676.617,578.1873,9998,33400,-4658.43846841,774.1,-1,-4659.0
190226749,50.53227,-30.14744,-4734.279,541.2725,9998,33400,-4726.94981299,726.8,-1,-4726.0
190226750,50.56168,-30.16235,-4734.564,568.6164,9998,33400,-4711.06257927,763.5,-1,-4713.0
19022688,57.35527,-25.23995,-4169.856,936.1544,9998,33400,-3945.60066624,1418.4,9998,-3946.0
190226811,57.44403,-25.10573,-3978.932,1262.1,9998,33400,-5175.62680559,1183.6,9998,-5175.0
190226814,57.62206,-24.87256,-4041.501,1138.363,9998,33400,-5062.51541315,1007.8,-1,-5062.0
190226815,57.64537,-24.8227,-4036.64,992.4007,9999,33400,-5117.19999421,950.5,-1,-5119.0
190226816,57.69655,-24.85047,-4041.703,1088.845,9998,33400,-5115.05447366,988.8,-1,-5112.0
190226817,57.70019,-24.93344,-4860.131,1325.081,9998,33400,-5066.77611868,1305.3,-1,-5073.0
190226825,58.01612,-25.65679,-5208.34,1342.054,9998,33400,-5141.14366256,1838.0,-1,-5142.0
190226826,58.01929,-25.59073,-5113.877,1457.861,9998,33400,-5125.05001969,1869.6,-1,-5126.0
190226827,57.8188,-25.47409,-5231.88,1620.715,9998,33400,-5220.00691895,2020.0,-1,-5221.0
190226828,57.54218,-25.26052,-5201.699,1410.588,9998,33400,-5190.83359138,1742.1,-1,-5190.0
190226829,57.35448,-25.02235,-5103.992,1129.982,9998,33400,-5117.31638811,1439.7,9998,-5118.0
190226830,57.18701,-24.82357,-5079.026,1022.395,9998,33400,-5131.46019315,1294.3,9998,-5133.0
190226831,57.08349,-24.70791,-5094.594,960.0746,-1,33400,-5061.49774403,1220.2,9998,-5034.0
190226832,56.83092,-24.65786,-4900.828,849.4324,9998,33400,-4891.79542276,1150.9,-1,-4892.0
190226833,56.49987,-24.89734,-4880.64,1292.869,9998,33400,-4864.63594057,1768.3,-1,-4867.0
190226834,56.34341,-25.15153,-4926.199,1480.849,9998,33400,-4946.89276663,1975.2,-1,-4946.0
190226835,56.20915,-25.34295,-4997.402,1418.535,9998,33400,-4978.00167021,1837.8,-1,-4978.0
190226836,56.08749,-25.46157,-4959.98,1282.694,9998,33400,-5015.56602408,1683.8,-1,-5015.0
190226837,56.06054,-25.30949,-5028.478,1309.303,9998,33400,-4965.76332039,1691.2,-1,-4966.0
190226838,55.9257,-25.16637,-4953.288,1187.459,9998,33400,-4974.80522038,1556.7,-1,-4975.0
190226839,55.69857,-25.13975,-4776.6,1045.44,9998,33400,-4851.37489137,1415.9,-1,-4851.0
190226840,55.51578,-25.3108,-4881.274,1127.626,9998,33400,-4906.42989799,1518.9,-1,-4906.0
190226841,55.2993,-25.36114,-4952.54,1235.99,9998,33400,-5088.92367898,1625.7,-1,-5092.0
190226842,55.40526,-25.33376,-4960.317,1200.905,9998,33400,-4948.674538,1594.1,-1,-4950.0
190226843,55.36547,-25.34792,-4948.562,1197.719,9998,33400,-4974.20085065,1610.3,-1,-4975.0
190226844,55.40922,-25.35308,-5000.408,1250.724,9998,33400,-4955.28290754,1616.9,-1,-4955.0
190226845,55.50547,-25.29229,-4844.659,1106.986,9998,33400,-4876.08552179,1504.9,-1,-4876.0
190226846,55.57891,-25.18709,-4867.815,1077.577,9998,33400,-4837.44269754,1451.2,-1,-4836.0
190226847,55.53919,-25.12628,-4755.418,1040.023,9998,33400,-4792.88495528,1418.9,-1,-4792.0
390130914,-20.01336,-4.95489,-5440.935,2031.296,9998,33400,-5298.33912355,2700.3,-1,-5299.0
390130915,-20.00361,-4.94551,-5425.804,2030.442,9998,33400,-5292.24911566,2710.4,-1,-5290.0
390130916,-19.96922,-4.931,-5383.998,2009.002,9998,33400,-5280.50831866,2715.7,-1,-5281.0
390130917,-19.90234,-4.91442,-5308.804,1969.734,9998,33400,-5226.90921696,2700.9,-1,-5227.0
390130918,-19.81018,-4.91884,-5208.829,1908.32,9998,33400,-5152.65789788,2640.0,-1,-5153.0
390130919,-19.75279,-4.9872,-5066.064,1876.237,9998,33400,-4989.39105268,2456.6,-1,-4992.0
390130973,-19.80496,-5.15907,-4909.011,1431.562,9998,33400,-4696.35653028,2210.0,-1,-4699.0
390130974,-19.68267,-5.22071,-4881.591,1488.377,9998,33400,-4790.35571036,2122.2,-1,-4786.0
390130993,-19.84151,-5.47815,-4712.632,1489.188,9998,33400,-4617.60512114,1939.1,-1,-4614.0
3901309109,-19.88586,-5.08709,-4385.418,1497.375,9998,33400,-4351.3480638,2074.2,-1,-4346.0
3901309115,-19.9335,-4.46445,-5095.537,2850.504,9998,33400,-5115.92163796,3610.1,9998,-5113.0
3901309116,-20.04678,-4.45483,-4756.39,2473.977,9998,33400,-4793.89551169,3428.0,9998,-4787.0
390131018,-21.66961,-2.10078,-1459.639,2569.4,9999,33400,-4907.34566523,1284.3,9998,-4902.0
390131020,-21.64515,-2.11604,-1981.802,3209.08,9998,33400,-4865.39120765,1749.2,9998,-4877.0
390131024,-21.5528,-2.1852,-1983.575,4087.869,9998,33400,-5147.53528149,1794.6,-1,-5150.0
390131025,-21.51667,-2.20097,-1675.899,4146.91,9998,33400,-5249.74447635,1531.1,-1,-5239.0
390131063,-21.06944,-2.41657,-5316.044,4850.346,9998,33400,-5444.07673168,5067.8,-1,-5435.0
390131064,-21.10627,-2.41395,-5054.075,4127.066,9998,33400,-5338.37433852,4820.4,-1,-5342.0
390131068,-21.14536,-2.2005,-4581.82,3738.396,9998,33400,-4437.39830845,4159.5,-1,-4440.0
390131069,-21.21551,-2.1845,-4244.625,3251.381,9998,33400,-4496.32423682,3846.3,-1,-4492.0
390131071,-21.27618,-1.60255,-4673.235,2271.679,9998,33400,-4557.58432536,2602.8,-1,-4553.0
390131072,-21.12724,-1.46334,-4292.706,1589.571,9998,33400,-4239.46031993,1956.9,-1,-4244.0
390131073,-21.14663,-1.33759,-4406.243,1444.068,9998,33400,-4425.63137691,1544.5,-1,-4411.0
390131076,-21.76087,-1.17035,-5268.235,1283.235,-1,33400,-5450.20713499,1252.1,9998,-5442.0
390131077,-22.08291,-1.23767,-5213.969,1276.732,-1,33400,-5161.61598897,1396.4,9998,-5176.0
390131078,-22.1621,-1.27967,-5288.615,1360.28,9998,33400,-5235.70934604,1555.5,-1,-5247.0
390131079,-22.03923,-1.33432,-5539.847,1965.58,-1,33400,-5651.21234543,1936.3,9998,-5651.0
390131080,-21.93874,-1.31044,-5481.672,1892.248,-1,33400,-5599.3457451,1799.3,9998,-5601.0
390131082,-21.88939,-1.29593,-5369.35,1778.454,9998,33400,-5491.71724516,1702.8,9998,-5500.0
390131083,-21.84087,-1.25583,-5300.941,1348.764,9998,33400,-5358.566147,1542.9,9998,-5360.0
390131084,-21.77552,-1.28047,-5224.355,1552.795,-1,33400,-5231.16855924,1601.1,9998,-5217.0
390131085,-21.82248,-1.29823,-5181.248,1546.766,9998,33400,-5240.66205737,1666.6,9998,-5242.0
390131086,-21.91158,-1.33234,-5333.352,1937.215,9998,33400,-5596.49680922,1859.2,9998,-5597.0
390131087,-21.89271,-1.36181,-5523.85,2041.7,9998,33400,-5577.9629077,2108.3,9998,-5583.0
390131088,-21.70812,-1.41318,-5051.386,1856.093,-1,33400,-5018.56442025,2210.5,9998,-4991.0
390131091,-22.16189,-1.53844,-3799.109,1729.756,9998,33400,-3772.5061551,2072.1,-1,-3773.0
390131095,-22.47998,-1.17324,-4535.208,879.4982,9998,33400,-4413.02823029,1009.0,-1,-4422.0
3901310100,-21.89379,-1.15982,-4994.549,1178.038,9998,33400,-5012.6209917,1185.1,9998,-5016.0
3901310101,-21.8718,-1.1544,-5092.97,1130.99,9998,33400,-4993.09824394,1196.8,-1,-5006.0
3901310102,-22.35263,-1.19339,-5024.38,1064.478,9998,33400,-5031.38044529,1161.8,-1,-5031.0
3901310103,-22.32355,-1.00372,-5044.205,1315.751,9998,33400,-5046.46298323,1433.1,-1,-5050.0
3901310104,-22.76677,-1.19852,-4281.11,982.8754,-1,33400,-4361.45405898,1085.3,9998,-4367.0
3901310106,-23.11731,-1.25518,-4300.118,910.1504,-1,33400,-4354.66141142,1101.8,9998,-4372.0
3901310108,-23.05157,-1.25463,-3692.795,848.271,-1,33400,-3706.51145365,969.7,9998,-3725.0
3901310110,-23.07626,-1.55084,-4617.175,2422.964,-1,33400,-4733.42328213,2495.6,9998,-4720.0
3901310111,-23.19433,-1.55166,-4354.01,2152.418,-1,33400,-4370.34288526,2340.4,9998,-4364.0
3901310112,-23.2904,-1.61418,-4287.926,2266.698,9998,33400,-4276.12325868,2540.9,-1,-4276.0
3901310115,-22.92564,-1.95253,-4633.809,4181.038,-1,33400,-4415.20552302,4048.0,9998,-4459.0
3901310117,-23.25619,-1.78379,-4684.519,3887.831,9998,33400,-4794.58509969,3430.6,9998,-4794.0
3901310118,-23.52241,-1.59321,-4607.44,2570.539,9998,33400,-4611.44201451,2557.2,-1,-4616.0
3901310119,-23.46047,-1.49062,-4778.12,2255.794,9998,33400,-5348.68228184,2188.9,-1,-5351.0
3901310120,-22.88017,-1.54574,-4617.759,2634.416,-1,33400,-4521.47944535,2496.1,9998,-4590.0
3901310121,-22.77107,-1.68124,-4370.086,2990.769,-1,33400,-4470.92077358,2879.8,9998,-4403.0
3901310122,-23.20371,-2.06497,-4720.901,4704.643,-1,33400,-5061.48613424,4500.7,9998,-5062.0
390131111,-34.1285,-14.19943,-4632.95,1345.591,9998,33400,-4572.52501061,1964.0,-1,-4573.0
390131112,-34.10836,-14.30918,-4609.963,1387.595,9998,33400,-4605.97184289,1898.7,9998,-4607.0
390131113,-34.09437,-14.3367,-4601.686,1342.098,9998,33400,-4611.86507634,1874.2,-1,-4611.0
390131114,-34.07598,-14.34171,-4598.766,1333.728,9998,33400,-4607.14564295,1861.8,-1,-4608.0
390131115,-34.06619,-14.03812,-4708.963,1437.682,-1,33400,-4723.67898343,1982.9,9998,-4723.0
390131116,-34.18644,-14.25931,-4618.537,1413.07,-1,33400,-4597.76817687,1961.7,9998,-4597.0
390131117,-33.82642,-14.10647,-4600.565,1327.432,9998,33400,-4657.84749673,1850.5,9998,-4667.0
390131119,-34.02798,-13.73023,-4629.736,1280.246,9998,33400,-4609.34701629,1811.0,9998,-4610.0
390131120,-33.95953,-13.66531,-4620.602,1262.808,9998,33400,-4638.60719751,1770.6,9998,-4637.0
390131121,-33.62536,-13.90509,-4592.722,1309.948,9998,33400,-4587.17954888,1816.2,9998,-4587.0
390131123,-34.1954,-14.14536,-4685.012,1442.3,9998,33400,-4678.01127743,2024.8,9998,-4680.0
390131124,-33.84277,-14.78985,-4572.883,1011.429,-1,33400,-4540.83495671,1404.2,9998,-4542.0
390131125,-33.66057,-14.5781,-4573.9,1119.217,9998,33400,-4562.79917309,1532.2,9998,-4563.0
390131126,-34.23497,-14.3715,-4604.112,1413.469,9998,33400,-4608.30851767,1910.0,9998,-4608.0
390131127,-34.9189,-14.73061,-4548.467,1082.51,9998,33400,-4551.18310609,1530.3,9998,-4551.0
390131128,-34.59842,-14.71415,-4572.997,1133.045,9998,33400,-4569.88172147,1561.6,9998,-4569.0
390131129,-34.91351,-13.85396,-4538.129,1381.076,9998,33400,-4546.31061331,1908.8,9998,-4546.0
390131130,-35.38712,-13.92737,-4498.103,1209.212,9998,33400,-4506.58607369,1692.1,-1,-4507.0
390131131,-35.2541,-14.06695,-4543.149,1371.437,9998,33400,-4543.15368678,1921.7,9998,-4544.0
390131132,-35.0512,-14.02308,-4567.979,1445.399,9998,33400,-4572.02426806,1991.4,9998,-4572.0
390131133,-34.69398,-13.78981,-4547.389,1360.608,9998,33400,-4529.99852002,1867.5,9998,-4530.0
390131134,-35.11019,-13.608,-4484.63,1198.606,9998,33400,-4477.87191575,1659.6,9998,-4477.0
390131135,-34.82397,-13.72673,-4531.047,1324.312,9998,33400,-4522.91496778,1829.9,9998,-4523.0
390131136,-34.73782,-13.8778,-4560.512,1388.96,9998,33400,-4556.60797185,1933.5,9998,-4556.0
390131137,-34.90782,-14.04897,-4591.623,1481.94,9998,33400,-4590.0210083,2030.4,9998,-4590.0
390131138,-35.2414,-13.96689,-4531.78,1320.307,9998,33400,-4536.2200587,1871.2,9998,-4537.0
390131139,-35.43341,-14.01749,-4497.501,1234.547,9998,33400,-4509.88503244,1707.1,-1,-4510.0
390131140,-35.96534,-13.90659,-4399.945,814.9283,-1,33400,-4407.91114217,1185.0,9998,-4408.0
390131141,-36.39676,-14.24115,-4337.146,921.487,-1,33400,-4347.61828447,1267.2,9998,-4347.0
390131142,-36.90535,-13.72305,-4082.12,1156.377,-1,33400,-4035.62581875,1658.1,9998,-4037.0
390131143,-36.88447,-13.58366,-4052.294,1148.973,-1,33400,-4011.48789353,1552.8,9998,-4008.0
390131144,-36.85498,-13.23444,-3941.501,970.0537,-1,33400,-3893.85342736,1361.0,9998,-3898.0
390131145,-36.96792,-12.92312,-3765.496,405.1359,9998,33400,-3762.69448615,565.8,9998,-3762.0
390131147,-37.45194,-13.39561,-3578.772,682.5572,-1,33400,-3578.16020399,885.1,9998,-3578.0
390131148,-37.5463,-13.63149,-3565.734,1027.218,-1,33400,-3570.58471315,1418.1,9998,-3569.0
390131149,-37.6221,-14.09037,-3661.455,1609.169,-1,33400,-3659.9659419,2119.2,9998,-3659.0
390131151,-36.48227,-14.15102,-4312.804,927.3898,-1,33400,-4303.37100916,1297.0,9998,-4303.0
390131152,-36.04385,-14.36448,-4459.946,889.4407,-1,33400,-4464.94984124,1244.5,9998,-4465.0
390131153,-35.7017,-13.90241,-4446.111,950.0153,9998,33400,-4450.06822519,1335.2,-1,-4450.0
390131154,-34.92832,-13.70689,-4520.147,1326.593,-1,33400,-4521.04969701,1808.6,9998,-4521.0
390131155,-34.68495,-13.57831,-4488.238,1204.298,9998,33400,-4483.0,1705.0,-1,-4483.0
390131156,-34.84031,-13.22348,-4443.024,964.7781,9998,33400,-4453.86120616,1360.9,9998,-4454.0
390131157,-35.09611,-12.80283,-4356.893,370.1895,-1,33400,-4359.05460917,517.8,9998,-4359.0
390131158,-34.96577,-12.58968,-4376.512,273.1565,9998,33400,-4379.94397222,371.0,-1,-4380.0
390131159,-34.67423,-12.76869,-4441.061,667.4386,-1,33400,-4440.51609196,927.3,9998,-4441.0
390131160,-34.6757,-13.12145,-4458.04,965.0376,9998,33400,-4455.648,1325.3,9998,-4456.0
390131161,-34.94802,-13.47775,-4465.375,1180.674,9998,33400,-4463.2615263,1617.9,9998,-4463.0
390131162,-35.18758,-14.0601,-4559.503,1472.591,9998,33400,-4554.47459062,1961.2,9998,-4554.0
390131163,-35.35457,-14.86663,-4501.128,920.7448,9998,33400,-4493.01118454,1299.6,9998,-4493.0
390131164,-35.12038,-14.62798,-4544.691,1191.562,9998,33400,-4492.20787791,1670.1,9998,-4493.0
390131165,-34.91616,-14.06516,-4591.718,1484.683,-1,33400,-4595.83782913,2037.2,9998,-4596.0
390131166,-34.85201,-14.39646,-4588.342,1435.328,9998,33400,-4593.37969887,2016.8,9998,-4593.0
390131167,-35.80662,-14.83223,-4423.432,745.4827,9998,33400,-4437.94802701,1078.6,9998,-4438.0
390131168,-35.4824,-15.54816,-4450.941,1005.507,-1,33400,-4449.79633629,1372.9,9998,-4450.0
390131169,-35.53858,-16.50723,-4193.821,509.8003,9998,33400,-4193.96277136,743.4,9998,-4194.0
390131170,-35.50528,-17.69729,-3775.396,1710.861,-1,33400,-3953.50576258,2390.5,9998,-3948.0
390131172,-35.13976,-17.33405,-4251.343,1085.483,9998,33400,-4253.96159278,1519.5,9998,-4254.0
390131173,-34.37111,-16.95149,-4392.3,1265.549,-1,33400,-4395.72760969,1682.1,9998,-4396.0
390131174,-34.07945,-17.15984,-4431.596,1085.794,-1,33400,-4440.2095084,1490.1,9998,-4440.0
390131175,-33.91917,-17.29091,-4469.928,975.5214,-1,33400,-4474.65954156,1372.9,9998,-4475.0
390131176,-34.19165,-17.45745,-4438.538,868.0684,-1,33400,-4448.0376177,1205.5,9998,-4448.0
390131177,-34.40868,-17.8848,-4347.185,654.2912,-1,33400,-4347.77857844,930.0,9998,-4345.0
390131178,-34.60652,-18.33419,-4243.611,493.7753,-1,33400,-4269.68508189,691.1,9998,-4268.0
390131179,-34.91843,-18.61433,-4142.274,617.2833,9998,33400,-4123.21880664,867.0,9998,-4122.0
390131180,-34.81338,-18.69525,-4192.36,554.9819,-1,33400,-4196.77764112,750.2,9998,-4196.0
390131181,-34.06475,-19.09415,-4204.546,365.161,-1,33400,-4199.0339562,509.4,9998,-4199.0
390131182,-34.52951,-19.16963,-4189.128,199.7511,9998,33400,-4145.81263032,278.6,-1,-4145.0
390131183,-34.19056,-18.79185,-4267.571,340.0235,9998,33400,-4279.58403337,454.6,9998,-4278.0
390131184,-33.80931,-19.17159,-4247.601,403.8301,9998,33400,-4248.38288939,557.4,9998,-4248.0
390131185,-33.72877,-18.99199,-4268.302,463.2776,-1,33400,-4253.73018359,637.9,9998,-4255.0
390131186,-33.18052,-18.93403,-4265.101,292.5075,-1,33400,-4278.02031259,407.7,9998,-4278.0
390131187,-32.85922,-18.68363,-4321.278,323.7489,9998,33400,-4312.86735808,449.6,-1,-4312.0
390131188,-32.83558,-18.44358,-4375.785,520.4899,9998,33400,-4373.10547003,692.6,9998,-4373.0
390131189,-32.74851,-18.22652,-4439.036,697.6851,9998,33400,-4446.84143108,938.4,9998,-4446.0
390131190,-32.3979,-18.33232,-4447.773,557.7281,-1,33400,-4440.50717739,770.5,9998,-4441.0
390131191,-32.33834,-18.62317,-4298.79,211.267,9998,33400,-4347.55824415,298.8,9998,-4349.0
390131192,-32.45358,-18.74125,-4230.261,130.1331,-1,33400,-4228.94899311,181.3,9998,-4230.0
390131193,-32.70775,-18.88535,-4202.647,190.654,9998,33400,-4236.08210085,259.6,9998,-4234.0
390131194,-32.96846,-18.94523,-4253.503,269.6279,-1,33400,-4255.38249201,373.7,9998,-4256.0
390131195,-33.23046,-19.10269,-4209.125,238.7796,9998,33400,-4221.66239842,328.0,9998,-4223.0
390131196,-33.47173,-18.97822,-4265.87,360.6133,-1,33400,-4271.21776093,488.0,9998,-4281.0
390131197,-33.88982,-18.93049,-4278.353,469.5011,9998,33400,-4276.17912561,643.8,9998,-4276.0
390131198,-33.83624,-18.70886,-4317.667,471.9486,9998,33400,-4317.3503524,666.1,9998,-4319.0
390131199,-33.78398,-18.617,-4328.6,486.3625,-1,33400,-4332.64416901,670.6,9998,-4334.0
3901311100,-33.18445,-18.33652,-4361.785,577.2117,-1,33400,-4384.18698111,782.0,9998,-4384.0
3901311101,-32.91248,-18.5732,-4325.981,419.8275,-1,33400,-4327.95424908,577.0,9998,-4328.0
3901311102,-32.93794,-18.49791,-4347.137,477.6572,-1,33400,-4359.84916558,652.6,9998,-4358.0
3901311103,-32.85933,-18.31707,-4397.045,615.2747,-1,33400,-4410.2922788,832.7,9998,-4409.0
3901311104,-32.87334,-17.93012,-4436.479,887.2525,-1,33400,-4471.04734731,1215.4,9998,-4470.0
3901311106,-33.76573,-17.10619,-4467.244,1112.546,9998,33400,-4481.6365487,1528.0,-1,-4482.0
3901311107,-33.27526,-17.05689,-4534.716,1129.824,9998,33400,-4555.16529449,1516.3,9998,-4554.0
3901311108,-33.60834,-17.59081,-4467.813,873.4303,-1,33400,-4476.56376147,1250.3,9998,-4476.0
3901311109,-34.26678,-17.40461,-4428.521,902.4575,9998,33400,-4412.9958747,1244.3,9998,-4413.0
3901311110,-34.09609,-16.909,-4430.972,1223.725,9998,33400,-4418.47364638,1696.1,-1,-4417.0
3901311111,-33.51914,-16.79022,-4528.452,1067.468,9998,33400,-4541.21760553,1442.7,-1,-4541.0
3901311112,-33.43569,-16.92518,-4536.694,1055.464,9998,33400,-4533.2680446,1476.4,9998,-4533.0
3901311114,-33.65426,-16.95596,-4506.901,1105.316,9998,33400,-4529.48298078,1557.6,-1,-4529.0
3901311115,-33.84243,-16.65198,-4509.892,1146.581,-1,33400,-4513.29422532,1601.1,9998,-4513.0
3901311116,-33.89542,-16.30242,-4470.056,933.6683,9998,33400,-4477.45007518,1306.8,-1,-4478.0
3901311117,-33.8977,-16.19177,-4475.143,911.2587,9998,33400,-4476.04710122,1237.1,-1,-4476.0
3901311118,-33.7646,-15.95126,-4504.695,816.3708,9998,33400,-4506.99802394,1106.6,9998,-4507.0
3901311119,-33.02999,-15.64928,-4620.382,803.4369,-1,33400,-4587.87736629,1106.3,9998,-4589.0
3901311120,-33.00459,-16.37735,-4594.919,625.3792,9998,33400,-4594.92004461,875.2,9998,-4595.0
3901311121,-33.76387,-17.07664,-4471.146,1078.919,9998,33400,-4485.22690294,1544.3,9998,-4485.0
3901311122,-33.4394,-17.57627,-4496.048,981.1235,9998,33400,-4535.39190651,1321.8,9998,-4535.0
3901311123,-32.94096,-17.03892,-4551.558,1088.337,9998,33400,-4579.33694072,1464.3,-1,-4579.0
3901311124,-33.06707,-16.42209,-4600.942,663.5451,9998,33400,-4577.14481725,907.3,9998,-4577.0
3901311125,-33.27457,-16.04269,-4600.347,786.7296,-1,33400,-4607.3212926,1103.2,9998,-4606.0
3901311126,-33.4747,-15.85426,-4564.383,792.473,-1,33400,-4585.11628851,1100.3,9998,-4586.0
3901311127,-33.76807,-15.6331,-4513.135,723.4941,9998,33400,-4496.64691624,1032.1,9998,-4497.0
3901311128,-33.76742,-15.87065,-4510.358,777.2326,9998,33400,-4511.96670023,1083.5,9998,-4511.0
3901311129,-33.66682,-16.29356,-4523.502,885.0125,-1,33400,-4537.47492548,1229.3,9998,-4537.0
3901311130,-33.73222,-16.67771,-4532.468,1109.959,-1,33400,-4551.13449453,1552.2,9998,-4551.0
3901311131,-33.52744,-16.88485,-4517.625,1073.745,9998,33400,-4544.1604327,1489.1,-1,-4544.0
3901311132,-33.5093,-17.20241,-4504.215,1094.095,9998,33400,-4520.88171924,1525.6,-1,-4521.0
3901311133,-33.12613,-17.13529,-4545.598,1123.534,-1,33400,-4564.46967568,1537.6,9998,-4564.0
3901311134,-32.79578,-17.32524,-4537.28,1173.745,9998,33400,-4569.52864964,1633.0,9998,-4573.0
3901311135,-32.56239,-17.31637,-4579.033,1219.577,-1,33400,-4589.79029595,1676.2,9998,-4589.0
3901311136,-32.60779,-17.17541,-4584.808,1165.394,-1,33400,-4601.91457971,1589.5,9998,-4601.0
3901311137,-32.51865,-17.1295,-4586.083,1095.897,-1,33400,-4607.12772266,1538.4,9998,-4606.0
3901311138,-32.62945,-17.3016,-4551.885,1173.666,-1,33400,-4583.98346494,1655.5,9998,-4585.0
3901311139,-32.68359,-17.44527,-4516.618,1172.44,9998,33400,-4564.58198215,1611.7,9998,-4566.0
3901311140,-32.79396,-17.46996,-4511.063,1130.908,-1,33400,-4531.45543143,1576.4,9998,-4532.0
3901311141,-32.80962,-17.49156,-4511.253,1113.013,-1,33400,-4533.18519509,1561.4,9998,-4533.0
3901311142,-32.71316,-17.47712,-4509.991,1146.535,-1,33400,-4531.8301825,1585.4,9998,-4533.0
3901311143,-32.74029,-17.26846,-4547.611,1189.508,-1,33400,-4578.33377388,1632.9,9998,-4576.0
3901311144,-32.75093,-17.26972,-4551.212,1195.856,-1,33400,-4590.09872851,1633.4,9998,-4594.0
3901311145,-32.79164,-17.08151,-4548.531,1087.385,-1,33400,-4560.53286202,1495.7,9998,-4561.0
3901311146,-32.85886,-17.11908,-4536.648,1108.263,-1,33400,-4552.30159087,1527.9,9998,-4552.0
3901311147,-33.12148,-17.17624,-4540.139,1108.147,9998,33400,-4578.39268681,1548.1,9998,-4578.0
3901311148,-33.45905,-17.06451,-4522.84,1112.277,9998,33400,-4529.92693296,1543.7,-1,-4530.0
3901311149,-33.74503,-16.95378,-4491.911,1135.132,9998,33400,-4501.72297055,1580.2,9998,-4503.0
3901311150,-33.99117,-16.78488,-4473.745,1218.48,9998,33400,-4439.56274221,1713.4,9998,-4441.0
3901311152,-34.13943,-15.9649,-4437.706,720.5152,9998,33400,-4459.100553,974.9,-1,-4459.0
3901311153,-33.78916,-15.99046,-4505.075,823.923,9998,33400,-4496.98127802,1119.8,-1,-4497.0
3901311154,-33.1567,-16.2915,-4601.069,726.0352,9998,33400,-4588.41108157,1005.2,9998,-4589.0
3901311155,-33.31738,-16.57846,-4567.723,814.3828,9998,33400,-4569.72811217,1158.9,9998,-4570.0
