-34.0005107373	52.4554534626	-3006.76765699	40
-43.2683137878	48.4562963616	-3406.57375803	40
-36.4390006131	52.8111436598	-3503.35392287	40
-36.3452841534	52.7902635165	-3727.72366165	40
-36.004713983	52.826175375	-3341.07833445	40
-37.158727848	53.0443084737	-3369.55173536	11
-36.7123625908	53.2559870702	-3017.33645635	40
-36.5475978034	53.289090318	-2776.41287621	40
-36.675345241	53.2269479436	-3058.61952216	40
-36.8463056101	53.2450038942	-3072.73817624	40
-36.729894542	53.2529192822	-3032.05975393	40
-36.7596757602	53.4094879876	-2751.90931574	40
-36.1699737172	59.3726268394	-3110.05740005	11
-35.8735497927	59.8430570035	-3063.9664018	40
-35.8110342492	59.17679061	-2997.18173252	40
-35.4992115569	59.9639026854	-3067.7714924	40
-35.8199542455	58.9025391216	-2615.93241541	40
-35.6996307101	60.31068056	-3061.64138082	11
-35.3394148224	58.9264199911	-2845.68882037	17
-35.5730960572	60.2371795053	-2720.17046986	41
-35.810971654	59.0655204134	-2807.75559061	11
-35.3358978595	60.1923692216	-2866.61585933	41
-36.4860977556	58.7509457224	-3143.46649681	40
-35.3854386108	60.4263349488	-3067.68824747	11
-36.313911089	58.3658320119	-2973.22466121	40
-35.4037886578	60.5040643469	-2969.77333884	41
-35.950925134	60.218830703	-3053.4473867	11
-35.1883743209	58.9167442812	-2840.69972901	44
-34.7792065432	59.9530475279	-2969.45055862	11
-35.7421615164	60.0209015273	-3080.78073883	41
-36.2564095119	59.7223639715	-3087.30387463	40
-34.9895167551	59.9028036164	-3047.47828548	11
-36.7364069834	60.0763654188	-3065.04249335	41
-37.8213078819	59.9400455232	-3074.91913569	40
-35.279817445	59.1164088852	-2995.20368366	40
-38.0128635608	60.155939891	-3032.1436115	41
-36.2989954193	59.4242275104	-3104.96826205	44
-35.9876685495	60.4223379085	-2987.96626497	41
-36.5092430403	60.974805906	-2929.45335489	41
-39.4113777028	51.2695200014	-3666.40752216	44
-37.2683254045	61.0633230017	-2881.0138582	41
-34.5596091253	59.2717774845	-2762.6579215	11
-36.6940356808	61.2605417516	-2780.99332558	41
-34.4975491941	59.2127704631	-2678.91737925	11
-35.8415792978	61.7873908687	-2826.8646392	11
-40.5014063284	51.7151436943	-3309.63376821	40
-33.0488257987	59.178533127	-1955.22656723	40
-40.1448720917	61.2751492374	-2030.0888867	41
-41.0732863382	52.229955411	-2900.2168673	40
-34.6914171286	58.9404857849	-2593.55697446	40
-36.1718972282	61.8717422916	-2771.19610589	11
-41.0745184524	52.234267795	-2905.76129438	40
-35.3344445453	58.6387171494	-3107.74767551	44
-34.6446087585	61.9895714672	-2839.43823232	41
-40.5936292625	52.3137718831	-3341.57276678	40
-36.5826734337	58.6079452642	-3028.52692455	40
-34.0470961338	61.1763231203	-2950.7151622	41
-40.1855903878	52.29258738	-3154.58949582	40
-33.9875325817	61.2967918428	-2971.57419242	41
-39.971402973	52.1648827578	-3174.60827406	11
-34.3594871449	61.1790480742	-2914.14826269	41
-39.843208725	51.8743027852	-2898.73029316	44
-35.3143767394	61.3935750116	-2885.27959871	41
-39.9137946537	51.6523456766	-3023.54814394	11
-35.8015670882	61.6127211972	-2867.77280794	17
-38.9340858331	59.2044031631	-3068.88502802	11
-35.8333083995	60.8494122517	-2959.99581468	41
-36.6054233097	60.8477260014	-2948.82304733	11
-35.5425215269	61.7415853388	-2880.63305119	41
-34.1232022919	61.9057978356	-2931.79222004	41
-33.9827513843	62.5116228072	-2862.87996209	17
-37.93465572	58.1464071037	-2748.52052892	40
-33.3593412848	62.4039647645	-2915.70185807	41
-37.7336362228	57.9697289141	-2953.0478692	40
-33.9036962962	62.7255374799	-2874.1830427	41
-35.3671648524	63.0215179183	-2594.59519329	41
-33.4230608935	63.872942269	-2524.06003269	41
-36.6578250582	63.2172769649	-2330.70557458	41
-37.9843860506	58.0483588321	-2721.55669818	40
-36.5232660197	62.2084174719	-2571.78341975	41
-36.7512741443	61.7555887639	-2679.88191623	17
-33.4775992451	56.7814714601	-1420.50066229	11
-33.5738935731	56.78713759	-1692.32407809	11
-38.4764803816	61.511635734	-2466.61792836	11
-35.2807053404	52.7320603012	-3275.14465066	44
-35.2732729417	52.7372702058	-3232.53642442	44
-33.6891384905	56.8706971774	-2035.25036671	11
-40.0039608516	61.2483675341	-2159.32602991	41
-35.9195289379	52.6845795773	-3759.34264424	40
-36.0429158585	52.6695224473	-3665.30380569	40
-35.1509105644	51.4369378012	-3372.98151048	17
-33.5499702636	56.9038665896	-1935.14017794	11
-40.5152958442	60.6049910842	-2457.40659678	11
-36.0603644609	52.7717568145	-3641.46141862	40
-36.0868453427	52.7911598539	-3562.41102448	40
-35.0710518825	51.7152683337	-3884.36554954	11
-37.9473783254	58.0194698614	-2618.83472099	40
-33.6691240039	56.9800126822	-2440.93831482	11
-41.2023015524	59.679871465	-2207.83580922	11
-36.2413432481	52.8370290936	-3301.43837081	40
-36.0252762935	52.7868487774	-3583.4927473	40
-35.2579599765	52.1966875402	-3556.5440716	40
-42.1232560889	58.9533795708	-2411.31820472	11
-18.3681729035	28.0808728565	-3811.98040023	11
-36.0495921672	52.9029210426	-2825.4221335	40
-35.1993041314	52.6659590336	-3621.44981419	17
-35.8946879484	52.16805125	-3358.23275139	11
-38.6890252452	58.0891847232	-3146.45872159	40
-33.5997118143	56.9887370693	-2589.52284318	11
-44.4101172421	58.3438233454	-2123.99259858	11
-18.3622085331	28.1507801994	-3877.81082291	11
-35.9362906339	53.0637009457	-2649.27558432	40
-35.0681984203	52.6508119361	-3359.64434838	11
-35.622948593	51.8254938813	-3461.12141788	40
-33.9131697741	56.869989998	-2884.39070487	11
-45.416471448	58.9604315868	-2409.85654694	40
-35.9163207038	53.1611154775	-2597.32931776	40
-35.0361322684	52.7511813977	-3107.27081988	11
-35.5330169101	51.6369126048	-3671.15693588	40
-38.5992811325	59.4599280058	-3026.98012299	40
-49.3948038426	60.3501674294	-2904.10402784	11
-18.2592734875	28.2951314891	-3786.21306539	11
-34.8527518962	51.6594776504	-3540.59911948	40
-37.6723149534	59.7991525651	-3124.01837656	40
-34.0890625731	56.7358513549	-1540.26957772	11
-50.173263759	60.5882652287	-2910.96820114	41
-18.2373546978	28.0915469154	-3562.80219496	11
-34.1272221438	51.8166954849	-3799.38139682	11
-37.7451799334	59.8702741398	-3093.72946513	40
-51.9998880241	61.6181489255	-2914.22976783	41
-18.330466631	27.9192885637	-3606.39812897	11
-35.075998201	52.8195297345	-2863.68127888	11
-33.6173641739	52.0106758776	-3683.87817542	11
-35.403280832	60.104442373	-2958.46314791	41
-34.0143904437	56.7130364669	-1889.48508206	11
-54.7113991422	61.9299382005	-2748.42393875	10
-18.4435565322	27.9751336296	-3854.05231301	11
-34.9291866523	52.6362310429	-3435.16768102	11
-33.6045211698	52.3614854597	-3756.08193592	40
-34.4714571126	56.7750485621	-2413.96880935	11
-53.8182596961	61.5240685991	-2900.99435716	41
-18.36855557	27.8269046403	-3575.85053242	11
-34.7406959446	52.5096562613	-2709.50071862	40
-33.676570824	52.102047052	-3429.96779859	40
-55.2747198179	60.6812518479	-2969.29571792	41
-18.3002299363	27.611104537	-3442.77370069	11
-34.7950305176	52.4036791048	-3615.67088695	40
-33.8233716953	52.254327406	-3913.68086929	44
-56.7707371361	60.5640638479	-2990.68335658	41
-18.1629101705	27.4574289698	-3354.50312992	11
-36.092921021	52.4951050596	-3061.95908609	40
-33.2197767783	52.4675597207	-3033.2801398	40
-57.7209558764	60.1566643333	-2879.48240699	41
-17.9280438299	27.2817234211	-3734.91423969	11
-36.7450275076	52.5265397224	-3377.37010255	40
-34.0100296297	52.8427666413	-2060.80057871	44
-17.6758936698	26.9128563176	-3756.67913044	40
-36.665798092	52.5201508295	-3334.35266343	40
-32.6222722271	52.7927819383	-2737.48580064	44
-37.1843805731	59.1186052046	-3043.60271784	40
-17.5203010014	26.5535658791	-3637.54147092	40
-36.7877157188	52.4328101975	-3837.11571354	40
-32.5789422414	52.8615767583	-3086.00771779	44
-36.1425226979	59.7156506673	-3046.96847691	40
-17.1991794798	26.2324208539	-3580.88417205	40
-37.0154579126	52.6545425516	-3333.17537675	40
-32.0652205706	52.9704422915	-3034.67160586	40
-36.0090387185	60.1651368919	-3048.09309293	11
-16.8227971017	26.1839239918	-3548.25373031	40
-37.4717875581	52.2523526825	-3726.17553714	40
-32.5672491468	53.0553338194	-2757.55589353	40
-36.107267705	59.984246699	-3069.34990057	40
-16.6514829732	26.3781778308	-3602.92235006	40
-37.3636990143	52.4347067617	-3719.12464818	40
-32.4505974684	53.1293120693	-2686.80885683	40
-36.4497994841	59.6744532232	-3088.79773604	40
-16.8668808231	26.7249052506	-3633.00068312	40
-37.494595559	52.1825434321	-3579.58688595	40
-32.5587722806	53.0894857148	-2777.23093456	40
-35.7038985549	59.5971670518	-2733.7736898	40
-17.1052939676	27.0780123596	-3648.52160604	40
-38.5214233055	52.4799390622	-3692.21808195	40
-32.2662856217	53.0396880468	-2738.03511329	44
-35.104716823	59.7323810817	-3042.3897765	11
-17.1710813071	27.190659572	-3645.01737193	40
-38.6006003025	52.211474101	-3497.04516674	11
-32.3952338073	53.1197286346	-2767.84828347	40
-34.591339859	59.8192406326	-3020.38126829	40
-17.3275777646	27.0116643454	-3681.10437647	40
-39.1216926672	51.8812090374	-3391.98285432	40
-32.3636088003	52.8165741532	-3077.39856454	40
-34.2074341926	60.052925622	-2875.35643763	11
-17.8744562065	26.8532916141	-3711.70201327	17
-38.9051046598	52.1660511127	-3474.8375751	40
-32.7375853996	52.8253626346	-2811.28887564	44
-34.3489231497	60.6917652075	-3005.1021696	11
-18.4532647512	26.8685435721	-3764.71852319	17
-38.9803411569	51.9745608719	-3702.33524901	40
-32.5593813237	52.8159809543	-3107.89517944	40
-34.6227907114	61.0681276568	-2982.1501305	41
-18.9134990058	26.8134659762	-3747.18760555	40
-38.7398911754	52.1369088891	-3283.14165456	11
-32.9846849246	52.7023490831	-3424.02940466	40
-38.901933117	52.3999143759	-3743.45142505	40
-33.0434761127	52.7952554463	-3112.20377971	40
-32.4309474718	52.8192072502	-3121.30673095	44
-39.0971740195	52.6893430757	-3658.87117372	40
-32.2067233542	52.770050966	-3464.28000806	40
-39.6026397038	52.7771305404	-3945.93015432	40
-32.3762329624	52.59694953	-3632.00854003	40
-39.9501865391	52.5092846668	-3333.80776198	11
-39.9577082822	52.4481614037	-3495.92514536	11
-36.1847743934	59.4228899071	-3114.85149041	40
-36.1854822484	59.4716040037	-3074.32408472	40
-40.1503346574	52.4648358915	-3500.48317439	11
-34.1720849149	52.4948765471	-2822.94685166	40
-34.2019906916	56.7457085742	-3111.32040179	11
-34.2293979134	56.7534406733	-2923.03891808	11
-17.2552407011	29.1278069975	-3883.61658926	11
-36.148342706	60.0614988209	-3025.76843541	11
-36.1321566542	60.064937472	-3043.7626471	41
-17.2306586786	29.0137641131	-3826.6908102	11
-39.8976802846	52.4784618624	-3457.14838617	11
-31.4450763344	52.8067448295	-3129.40702278	40
-34.3848926419	56.6375201523	-2436.25291392	11
-17.2069651515	28.9547087225	-3835.41896086	17
-35.1388675488	56.8424775905	-2804.91797018	11
-17.1968875272	28.9242022356	-3792.0984237	17
-17.1981148163	28.8409289037	-3689.44097988	17
-35.3027710626	60.2475836572	-2977.42159744	41
-35.1942469365	60.3300718842	-3113.58215616	41
-40.0092306912	52.5483568207	-3165.20772638	11
-17.2274908856	28.7940596532	-3598.43031847	17
-30.8812337036	53.0626206285	-3110.57108014	40
-34.3542221811	56.7062871426	-2591.25688243	11
-35.5167265309	56.836069638	-2842.0439555	11
-17.2457333206	28.7388014524	-3514.91340552	17
-17.2119575334	28.6761380352	-3328.7158898	17
-35.9927960665	59.8748059427	-3033.62776596	40
-35.5076924667	60.8533843159	-2953.46852546	41
-17.2156159745	28.6650913409	-3312.09791029	17
-30.7137142079	52.5980789851	-3510.51633539	40
-34.9504357659	56.8636775114	-2296.63423754	11
-35.2077200276	56.7323086568	-2586.8770466	11
-17.193047149	28.6567211984	-3279.4510792	17
-17.2088648016	28.6221994369	-3161.82330895	17
-34.7960969768	59.6664125812	-2566.63327035	40
-36.6455372016	60.7027152728	-2962.53821287	11
-17.1842749229	28.5788226819	-2885.0776407	17
-39.9583961288	52.4907759519	-3358.66391297	11
-30.1085406178	52.511083764	-3599.08326273	40
-35.3266781539	56.6345651053	-2335.61077387	11
-35.2379918013	56.7247579154	-2542.18939852	11
-17.1298989184	28.588509759	-2840.96400395	17
-17.0937346609	28.5947667669	-2924.30282127	17
-34.5736301777	59.5140507388	-2447.831422	40
-17.0814036902	28.5800905152	-2919.88560787	17
-36.4489354366	60.6865550957	-2984.53900461	11
-39.8487739486	52.395789889	-3776.88414069	40
-17.0455432278	28.6162552797	-2925.34698844	17
-29.0553819334	52.6901122573	-3467.71332987	40
-35.5083340378	56.6620860954	-2017.36109028	11
-35.1911989837	56.7991804339	-2708.27616486	11
-17.0170722085	28.649411306	-3073.75960332	17
-16.9470994641	28.6785253915	-3197.04832469	11
-34.5833138621	59.3132311509	-2982.75273429	11
-36.6421236585	60.6135311535	-2933.02613521	41
-39.6394340841	52.0127079926	-3395.12901159	44
-16.8353401302	28.6861283038	-3043.08105785	11
-28.6688308182	52.6532757069	-3577.64906135	40
-35.951042076	56.8019306089	-2445.64370054	11
-35.6320836537	56.8528879732	-2861.85642225	11
-16.7603495409	28.7005129508	-2863.60159803	11
-16.7630406194	28.6891715002	-2811.66996892	11
-35.1406048332	59.0446549612	-2470.90287317	11
-37.1720934314	60.71623446	-2957.83049997	41
-16.7433402764	28.6928417174	-2807.03377267	11
-38.9983643664	52.0306948183	-3708.77934944	11
-35.8243106946	56.8985865412	-2318.67829881	11
-28.875206225	52.9593286137	-3290.02534998	40
-35.8766012	56.6974119825	-2443.08555193	40
-16.7267156418	28.6642554198	-2664.54404517	11
-16.7214123337	28.6649064625	-2676.50390185	11
-16.6990871908	28.6390393902	-2439.7756355	11
-35.5011451383	60.1464257679	-2830.00269966	41
-36.2322791389	58.6760218036	-3163.88361094	40
-38.6230094634	52.1443904484	-3446.87772004	40
-16.696146792	28.6337388829	-2414.34106752	11
-29.1739278472	53.1024509169	-3437.53337054	40
-36.1371719293	56.9408446386	-2380.36996247	11
-35.7907999855	56.5588161824	-2284.01917976	40
-18.3859764987	44.9666404418	-4256.93385998	40
-35.952750129	60.1126890269	-3054.83912458	41
-36.6068910371	58.3519608535	-3097.3549668	40
-38.2252157513	52.2808772303	-3747.57160885	40
-36.1919412625	56.9586698635	-2353.32965916	11
-28.1975313744	53.0129629453	-3481.29462868	40
-35.9642987814	56.5883302148	-2423.05169646	17
-35.7830268608	58.1405215665	-2506.27514835	17
-35.3650450228	60.2089068839	-2834.73189319	41
-37.3671070277	52.3663945389	-3861.42804404	40
-27.9601512666	53.0630472004	-3497.97301969	40
-35.7555427607	56.4909205157	-2309.57697979	11
-36.5699016229	57.1329840944	-2733.76564794	40
-35.445300773	59.7781531377	-2888.07372669	40
-36.7591830135	52.6968338161	-3322.27774858	40
-27.849791493	53.0940957718	-3478.94083374	40
-35.5665373783	56.7510347392	-2533.48519855	40
-36.7630984043	57.1713527305	-2701.60542512	40
-35.6410220407	58.5688211194	-2675.64906269	40
-35.4903607701	59.6142430759	-2648.01577701	40
-37.5095089812	52.7602499687	-3733.71397785	40
-27.565343293	53.0295344546	-3665.40749429	40
-36.6217105145	57.5709212103	-2669.78859299	40
-35.6999668938	56.8183673599	-2845.24186604	11
-34.6055098434	59.456835915	-2375.29384123	40
-36.068696886	58.6571658577	-3062.60795485	40
-37.2424648015	52.8000096495	-3812.00917648	40
-27.8984954097	53.6709678162	-3427.80517917	40
-35.7744125311	56.8877890497	-2841.05483314	11
-36.9272294927	56.9646300406	-2836.7250152	11
-34.7143087246	59.101331248	-2309.91525293	40
-36.4813131888	58.9928146588	-3015.48048792	40
-37.1298798658	52.9424139249	-3844.45179616	11
-28.2857044941	53.8114220896	-3262.57834409	40
-37.7485707035	57.235260655	-2866.41527632	40
-35.9077325187	56.8340524808	-2778.84538184	11
-48.5388828687	50.0851235574	-2256.71845341	40
-34.8530071371	59.1521214384	-2373.38867405	11
-36.237386672	59.3054710647	-3085.34924079	11
-37.1761833453	52.8934421923	-3754.05684122	11
-28.2472511441	53.9862366336	-3161.058513	40
-36.4959560778	57.0971951596	-2876.84730574	11
-38.3191748464	57.0553025344	-3245.17459526	40
-13.3106103411	0.362571969078	-3993.8255206	40
-34.7253002345	59.0767348722	-2281.87423532	11
-35.8428914457	59.3318401922	-3108.87028133	11
-37.4175612466	52.9949702424	-3601.9675967	40
-48.0777325341	49.1143644251	-2325.81523511	40
-17.9273403895	42.9980203511	-3568.85631436	11
-28.3892529521	53.5244272559	-3309.14353405	40
-36.7937892895	57.0105508047	-2526.34769212	40
-38.5919382135	57.1434718901	-3178.6254928	40
-34.6763261178	59.2172223616	-2535.16928508	17
-35.8880468711	59.4630577531	-3108.43347659	17
-37.2806185004	53.0645463259	-3638.17907865	40
-29.017281919	53.1658803901	-3383.35970032	40
-37.4221263383	57.0164560052	-2723.2358296	40
-38.7621893529	56.927553875	-3252.39313245	40
-35.8070667619	59.3988962707	-3111.55826881	11
-35.4421261499	59.2887162896	-3127.21999254	11
-37.6564608971	53.0731917214	-3572.73317989	40
-17.8674489263	43.0536176064	-3527.28719023	11
-29.154013791	53.1773648383	-3341.72932667	40
-38.2165579404	57.0333954507	-3196.34925555	40
-38.9107023581	56.9400716265	-3276.14861386	40
-36.2083442367	59.3273685039	-3065.72795452	11
-35.7815373978	59.3221160691	-3111.87299745	11
-38.5754371623	53.3696925748	-3065.69803715	40
-28.8385608887	53.4511751914	-3463.82602227	40
-36.6271087811	57.0499818237	-2607.43368451	11
-38.2265338849	57.2671461816	-3227.78056291	40
-35.1743803119	59.1507028681	-2915.49463435	11
-35.6835121644	59.3928964661	-3105.72762984	17
-38.7502395277	53.3347773139	-3040.92421466	40
-28.6352909496	53.4449248866	-3283.97580893	40
-37.7037502317	57.2804027521	-2906.92203782	40
-38.7664765025	57.1149176751	-3072.87128371	40
-34.7007059301	59.2564114279	-2594.83486309	11
-35.482207739	59.9838470157	-3071.79201444	40
-38.996572096	53.4731398102	-3201.68117483	40
-28.8953990194	53.6728358624	-3302.62857614	40
-37.0232230536	57.6728514406	-2605.41978661	40
-38.9666964582	56.8694778602	-3228.22344217	40
-34.4407592303	59.405200893	-2416.05388965	40
-36.1875567255	59.9839552322	-3033.94005742	40
-38.9501433432	53.5418560326	-3031.69285662	40
-29.4783270612	53.6083412953	-3251.28550534	40
-37.1965888005	57.6285320588	-2721.23527975	40
-39.0056717456	56.6978544204	-3270.21903189	44
-34.3956199661	59.4995163973	-2674.03045715	40
-36.5970980119	59.6463190088	-2818.54955233	40
-39.1472396895	53.5718311257	-3237.47917298	40
-29.9736945258	53.7224834902	-3237.98390275	40
-38.779892938	56.5671193869	-3050.2717333	40
-37.2187688505	57.7856839388	-3022.3138494	40
-34.9427718256	59.3836114882	-3115.08132957	44
-38.1417401	59.6236938604	-3086.32234196	40
-38.9879499409	53.7606557828	-3150.76461608	40
-29.637474866	53.3996127572	-3213.14927726	40
-37.3523040332	57.7023536505	-2973.12781296	40
-38.3745393494	56.2356100157	-2944.05059122	11
-34.109749507	59.1739563356	-2477.06465986	11
-38.0193214245	59.8554517253	-3078.88380629	40
-38.6469108429	53.5673675565	-3109.60728822	40
-29.0813603479	53.6305940354	-3308.48848022	40
-38.0419293542	56.033544619	-2813.72317937	40
-37.1137722084	57.8628287844	-3191.67481845	40
-33.9528051919	59.1657607797	-2580.11710751	11
-37.2869470801	59.5783700742	-3120.12803476	40
-38.513146317	53.5996030751	-3076.67883713	40
-28.3987311925	53.5186144107	-3305.59554021	40
-36.739049777	57.6688601404	-2567.10868972	40
-39.0124026878	56.2844295608	-3492.70839416	11
-36.5846842767	59.5403958518	-3102.54190881	40
-38.8097379311	53.6353067303	-3090.27907352	40
-28.5409311672	52.8304146045	-3429.34682636	40
-39.5500954792	56.3138344034	-2875.10010457	40
-37.3333104344	57.4777781648	-3098.05538765	11
-33.0883401224	59.9069960976	-2439.914861	40
-36.8215875047	59.1312513852	-3056.68125812	40
-38.9966208544	53.6826845614	-3152.1998354	40
-29.7374499276	52.9850203852	-3304.70225096	11
-39.4046177621	56.5450442616	-3016.8378794	44
-37.4410997347	57.5418910213	-3073.51037048	40
-32.6317750596	60.0411729164	-2462.01993042	11
-36.2801890072	59.0356315767	-3051.47981896	40
-38.8827395369	53.4993270501	-2928.83776877	40
-30.6397551627	53.1758238379	-3115.13195636	40
-37.5348520366	57.8899019723	-3124.90929045	40
-39.3154469187	56.2571347354	-3534.47059913	40
-35.737696823	59.0044243091	-2636.38135588	40
-32.5376129112	60.59535963	-2460.57441414	41
-38.785391906	53.4844276506	-2858.25746959	40
-30.469398312	53.2654610772	-3077.19813369	40
-38.0802958078	58.336380066	-3149.98271557	40
-39.5767489042	56.1248456035	-3460.70009079	44
-32.7340268913	60.8335573629	-2430.58674931	41
-35.5887136109	58.9089675347	-2677.39351426	40
-38.7666744517	53.5574920115	-2987.87263971	40
-30.8536523673	53.1036558456	-3081.78061216	40
-38.329710612	58.1073395418	-2950.39461221	17
-39.9473857529	55.9893597683	-3483.4675639	11
-32.811091198	60.8872213851	-2417.00691733	41
-34.9308639858	59.09038013	-2333.06046713	44
-38.7833018495	53.6235124326	-3091.151838	40
-30.8813754109	53.1041854634	-3069.54737568	40
-39.943810441	55.8945091324	-2908.80650047	11
-39.0596133094	58.2900036086	-3279.64623102	40
-32.8354553417	60.8428048586	-2575.36396609	41
-34.3458942165	58.9740652785	-2667.9771436	11
-38.7461152116	53.661901891	-3193.31755773	40
-30.7216891454	53.3019970739	-3099.96632692	40
-40.3044235687	55.8692049557	-3070.67598714	11
-39.2320735045	58.3408398809	-3212.65510152	40
-32.1696297654	61.0626379168	-2487.9523388	41
-34.450048483	59.111465729	-2302.05747792	11
-39.0534822447	53.9450696581	-3080.58638863	40
-31.0949405433	52.8891336845	-3282.65924881	44
-40.3974360023	55.6485545845	-3114.14990364	40
-39.6114715346	57.985519441	-3174.90937137	40
-32.3056730635	61.0061747718	-2424.02085402	41
-33.6983705834	59.5765797292	-2418.00858903	11
-39.1460053553	54.202764813	-3259.2773434	11
-31.4711233519	52.9941647287	-3222.51047101	40
-39.7764995438	55.4096749454	-2687.77185294	40
-40.2598611727	58.0724160338	-3187.11475144	11
-31.6290412167	61.1587727403	-2218.1821044	41
-33.1641336349	59.8271250602	-2506.5305832	40
-39.003916408	54.5476631497	-2757.04995502	44
-32.1641770534	53.0859889457	-3000.55543982	40
-39.2775677262	55.5661511068	-3025.12735613	40
-40.9870111167	58.3136301296	-3187.25415674	40
-31.0491109431	61.4480375989	-2269.21914198	41
-33.2292414972	60.0903187152	-2520.29870259	41
-38.8730302528	54.4698931725	-2707.50691935	40
-32.6676132654	53.1557625269	-2844.09268767	40
-37.7187640526	55.5309772664	-2481.8501098	40
-40.1868951294	58.7139447577	-3110.26402146	11
-30.6185794806	61.4200497457	-2141.88808679	41
-33.1986997365	60.3352286887	-2593.96733254	41
-38.824556718	54.4740061649	-2756.19716477	40
-32.8529700904	53.4613272535	-2901.0053007	11
-38.7832640798	55.2688176975	-2861.7200029	11
-39.4885868319	58.1566756288	-3210.05798477	40
-30.6524314879	61.5236863133	-2262.02068525	41
-33.312752228	60.4565368143	-2477.85969021	11
-38.7668349014	54.6423120048	-2834.86424561	40
-19.5612884584	41.8191928059	-3114.04868038	11
-32.9478714788	53.7620444685	-2633.30896165	40
-39.2293425691	54.9675906666	-2924.29431046	40
-40.5378276263	58.5281735674	-3138.69020341	11
-30.3552911866	61.5550491874	-2136.4548334	17
-33.3896227359	60.5680764539	-2818.55756156	11
-38.7924611677	54.6889170796	-2822.90759121	44
-33.1058325344	53.8648746356	-2647.71029893	40
-39.8546958969	54.7373039352	-2983.75537515	11
-42.2894689659	58.0012266302	-3189.780193	40
1.36603747073	-6.74418729172	-3448.99736565	40
-30.671869605	61.2242525288	-2292.78746917	41
-32.7512311775	60.9202621233	-2440.53978312	41
-38.6376752101	54.9519724946	-2847.54558418	40
-19.9603740532	42.0695709392	-3688.02768176	11
-33.0789480372	53.8799417576	-2638.92663056	40
-43.4379658203	58.0400161388	-3127.67794311	40
-39.9784246481	54.5219058445	-3057.30351522	40
-30.9640993253	61.0858462847	-2244.43979864	41
-33.0234838872	61.2625523511	-2597.77915236	41
