lat,lon,grnd,gebco,uncertainty,tid_flag
-20.27489,-25.22699,4943.317,5047.0,756.4,-1
-20.17447,-25.32772,5194.216,5368.0,731.0,-1
-20.01514,-25.21875,5820.732,5623.0,817.9,-1
-20.05336,-25.22817,5333.065,5560.0,764.0,-1
-20.20933,-24.35807,5474.359,5281.0,568.6,9998
-20.13417,-24.24719,5017.561,4995.0,469.1,-1
-19.74223,-24.25557,5389.499,5357.0,551.4,9998
-19.63945,-24.38639,5184.87,5095.0,617.5,9998
-19.54191,-24.63632,5334.001,5118.0,713.5,-1
-19.44146,-24.83801,5446.498,5469.0,799.4,-1
-28.96028,-38.67133,3942.785,4772.0,1189.3,9998
-28.92307,-38.71993,3940.944,4696.0,1145.9,9998
-28.87039,-38.82313,4400.544,4423.0,1238.1,9998
-28.83449,-38.81644,4326.394,4356.0,1232.8,9998
-28.79504,-38.99836,4072.098,4076.0,1122.8,9998
-28.82954,-39.0417,4101.71,4103.0,1109.2,9998
-28.91391,-39.17198,4028.591,4023.0,1037.4,9998
-29.09993,-39.35084,4142.351,4149.0,910.0,9998
-29.4419,-40.0169,3805.5,3807.0,646.6,9998
-29.34669,-40.1654,4101.837,4115.0,679.3,9998
-29.33062,-40.13404,4133.995,4122.0,682.4,9998
-29.25923,-40.01857,4098.26,4105.0,678.4,9998
-29.63603,-40.15683,3601.536,3550.0,574.1,9998
-30.84668,-40.20213,3802.536,3815.0,255.9,9998
-30.84649,-40.09051,3791.512,3807.0,241.6,9998
-30.8766,-39.92437,4019.288,4042.0,201.6,9998
-30.54356,-39.79171,4037.816,4130.0,304.2,9998
-30.0437,-39.88783,3261.333,3269.0,148.2,9998
-30.25557,-40.11539,2856.892,2828.0,93.7,9998
-29.64044,-40.10837,3490.181,3371.0,544.3,9998
-29.46008,-41.08422,3856.321,3872.0,695.1,9998
-29.60256,-41.43388,3676.239,3699.0,575.2,9998
-29.54368,-41.65173,3766.147,3779.0,780.2,9998
-29.55552,-42.94856,4024.197,4033.0,979.7,9998
-28.95756,-43.61369,3898.902,3904.0,1618.1,9998
-28.17687,-43.38556,3478.854,3515.0,1051.6,9998
-28.24987,-44.0506,3550.549,3558.0,1528.8,9998
-28.04684,-44.26044,3496.282,3500.0,1210.4,9998
-29.54884,-45.34388,3543.546,3529.0,1409.1,9998
-30.12198,-45.28826,3462.69,3479.0,1170.0,9998
-30.6414,-45.29286,3495.568,3481.0,572.4,9998
-31.37196,-46.74492,3409.965,3420.0,544.1,9998
-31.72158,-46.535,3480.802,3497.0,435.2,9998
-31.79829,-46.41218,3544.953,3564.0,426.2,9998
-31.62276,-46.34023,3565.317,3591.0,290.0,9998
-31.51503,-46.15517,3572.771,3570.0,172.9,-1
-31.22448,-45.614,3531.837,3544.0,183.1,9998
-31.1525,-45.21911,3550.805,3550.0,479.6,9998
-31.48588,-44.89323,3599.046,3612.0,583.4,9998
-31.67156,-44.7457,3630.038,3667.0,619.6,9998
-31.74146,-44.49992,3656.667,3662.0,630.7,9998
-31.5567,-44.2347,3649.694,3645.0,499.6,9998
-31.31935,-44.01372,3461.084,3483.0,415.3,9998
-31.01008,-44.0083,3354.158,3410.0,265.6,9998
-30.86233,-44.10388,3410.497,3431.0,159.9,9998
-30.89531,-44.17673,3375.01,3402.0,220.5,9998
-30.85368,-44.35839,3410.206,3399.0,252.7,9998
-30.7099,-44.50881,3267.905,3271.0,243.5,9998
-30.60881,-44.44401,3429.234,3430.0,296.1,9998
-30.65715,-44.31454,3389.15,3394.0,195.8,9998
-30.73845,-44.32844,3388.64,3412.0,182.5,9998
-30.82775,-44.35558,3382.066,3388.0,224.4,9998
-30.91297,-44.24655,3363.471,3378.0,277.6,9998
-30.88047,-44.82767,3448.994,3454.0,135.2,9998
-30.98966,-44.88403,3489.998,3500.0,351.4,9998
-30.98142,-44.93747,3517.939,3520.0,336.4,9998
-30.95043,-45.13631,3532.502,3477.0,359.5,-1
-31.14442,-45.06121,3637.322,3640.0,517.0,9998
-31.64995,-44.45437,3647.519,3649.0,582.5,9998
-31.97576,-44.18977,3681.388,3713.0,586.8,9998
-31.79271,-44.56646,3661.825,3658.0,648.3,9998
-31.82311,-43.81174,3751.111,3773.0,745.8,9998
-31.80155,-44.2875,3672.461,3675.0,640.4,-1
-31.44198,-43.8928,3625.225,3650.0,527.0,9998
-31.84628,-43.43243,3791.787,3802.0,967.5,9998
-32.21401,-43.71859,3738.11,3749.0,828.4,9998
-31.56165,-43.50069,3795.486,3804.0,812.0,9998
-31.50358,-44.1688,3663.376,3665.0,479.8,9998
-31.99812,-44.50936,3721.589,3736.0,561.5,9998
-31.84907,-44.73785,3626.666,3652.0,613.4,9998
-31.45642,-44.28291,3647.87,3630.0,478.4,9998
-31.48289,-44.7922,3603.05,3622.0,615.5,9998
-31.00484,-44.95878,3521.156,3534.0,373.5,9998
-31.11577,-44.93433,3594.175,3611.0,503.3,9998
-31.3588,-44.30791,3601.036,3593.0,481.3,9998
-31.37634,-44.15929,3641.646,3646.0,461.8,9998
-31.3729,-43.57501,3527.204,3489.0,501.3,9998
-31.57793,-43.31312,3707.665,3734.0,907.8,9998
-32.02259,-42.03449,3835.918,3809.0,892.6,-1
-31.42437,-41.7068,3693.756,3685.0,429.1,9998
-31.38297,-42.09278,3680.592,3689.0,614.9,9998
-31.44624,-41.54888,3678.035,3677.0,294.3,9998
-31.4834,-41.94034,3745.459,3764.0,512.5,9998
-31.58405,-41.94966,3756.844,3755.0,511.0,9998
-31.84808,-41.59986,3915.936,3828.0,816.6,-1
-31.75275,-41.06147,3678.04,3768.0,710.6,9998
-31.47372,-40.415,3789.269,3764.0,445.5,9998
-31.63043,-39.90037,3874.273,3830.0,213.7,9998
-33.00653,-39.71356,4730.738,4734.0,923.7,9998
-32.45739,-39.59077,4713.955,4716.0,441.1,9998
-32.3705,-39.43284,4526.416,4608.0,481.1,9998
-32.33003,-39.50376,4699.919,4709.0,452.9,9998
-32.38613,-39.08569,4414.86,4394.0,478.8,9998
-32.55341,-38.57636,4220.066,4477.0,877.0,9998
-33.36276,-38.54541,4425.489,4513.0,457.9,-1
-33.85945,-37.86504,4522.056,4496.0,1075.9,9998
-33.55202,-37.60948,4447.69,4454.0,481.7,9998
-33.77196,-38.10145,4549.698,4543.0,976.3,9998
-34.10891,-37.6193,4485.695,4534.0,740.0,-1
-33.7039,-37.31476,4606.778,4565.0,729.5,-1
-33.37362,-37.45604,4475.084,4455.0,70.3,9998
-33.4036,-37.83554,4501.813,4524.0,612.1,9998
-34.25485,-37.99839,4630.563,4576.0,1078.2,-1
-34.29034,-37.5959,4419.109,4509.0,653.8,-1
-33.72192,-37.30174,4611.338,4561.0,748.0,-1
-3.01653,-29.28286,4198.181,4947.0,5326.5,-1
-3.02261,-29.36197,3946.732,4947.0,5011.4,9998
-3.04228,-29.44338,3949.953,4918.0,5026.0,-1
-3.05045,-29.53601,3948.39,4915.0,5029.2,9998
-3.11114,-29.82121,4900.201,4895.0,6262.7,-1
-3.12629,-29.96243,4877.255,4876.0,6232.9,9998
-3.26936,-30.11088,4836.604,4841.0,6198.4,9998
-3.33724,-30.26703,4789.724,4802.0,6173.3,-1
-3.37354,-30.26967,4784.858,4797.0,6141.7,-1
-3.41511,-29.95058,4851.766,4859.0,6108.3,-1
-3.31535,-29.81332,4887.648,4894.0,6228.3,-1
-3.17514,-29.70574,4904.669,4912.0,6287.4,-1
-3.08943,-29.60028,4905.063,4919.0,6268.8,-1
-3.06094,-29.483,4923.729,4925.0,6276.9,9998
-3.04962,-29.49144,4924.896,4922.0,6271.8,9998
-3.0917,-29.45101,4924.894,4933.0,6294.4,9998
-3.11092,-29.32489,4946.568,4957.0,6330.2,9998
-3.14302,-29.02843,4969.407,4978.0,6378.7,9998
-3.32014,-28.70011,5057.044,5066.0,6548.0,9998
-3.58107,-28.34788,5144.157,5158.0,6597.8,9998
-3.69532,-28.06698,5144.636,5130.0,6506.8,9998
-3.65993,-28.0665,5153.184,5133.0,6557.8,9998
-3.61943,-28.08356,5178.628,5181.0,6625.6,9998
-3.63618,-28.03997,5159.887,5142.0,6587.7,9998
-3.67104,-28.05673,5139.685,5124.0,6529.7,9998
-3.67753,-28.26932,5145.706,5161.0,6520.2,9998
-3.2324,-28.37584,5096.295,5106.0,6625.5,9998
-3.23362,-28.04139,5129.61,5120.0,6693.9,9998
-3.36433,-27.98928,5165.825,5174.0,6740.5,9998
-3.44736,-28.12615,5162.228,5173.0,6706.2,9998
-3.34667,-28.12362,5131.449,5150.0,6690.7,9998
-3.25952,-28.11028,5119.798,5106.0,6679.2,9998
-3.14679,-28.12066,5120.776,5101.0,6653.3,9998
-3.27345,-28.21953,5099.79,5117.0,6645.1,9998
-3.44627,-28.40056,5122.12,5134.0,6633.0,9998
-3.35745,-28.51909,5090.655,5110.0,6604.1,9998
-3.24038,-28.51824,5077.547,5092.0,6591.2,9998
-3.33362,-28.48058,5092.016,5099.0,6614.3,9998
-3.51315,-28.34279,5140.083,5160.0,6634.2,9998
-3.44854,-28.197,5161.547,5179.0,6700.8,9998
-3.21847,-28.09116,5119.898,5107.0,6674.2,9998
-3.15925,-28.1244,5118.638,5108.0,6655.9,9998
-3.23934,-27.88261,5152.916,5154.0,6740.9,9998
-3.30808,-27.61993,5190.006,5178.0,6813.4,9998
-3.30825,-27.68214,5188.55,5145.0,6805.5,9998
-3.3355,-27.80922,5176.702,5139.0,6773.9,9998
-3.19097,-28.00684,5126.504,5117.0,6684.5,9998
-3.07365,-28.21289,5070.561,5046.0,6543.6,9998
-2.85431,-28.10662,5080.675,5001.0,6369.6,9998
-2.90078,-27.89849,5032.485,5155.0,6387.0,9998
-3.06594,-27.5886,5176.425,5195.0,6751.8,-1
-3.20339,-27.29088,5220.691,5228.0,6878.6,9998
-3.22808,-27.27038,5229.719,5239.0,6895.6,9998
-3.21663,-27.3506,5215.158,5203.0,6869.8,9998
-3.20024,-27.48995,5192.634,5210.0,6830.1,9998
-3.17955,-27.65828,5176.419,5148.0,6792.3,-1
-3.19789,-27.79036,5161.562,5068.0,6758.2,-1
-3.18465,-27.99658,5127.669,5118.0,6685.8,9998
-3.14038,-28.07012,5129.615,5164.0,6666.1,9998
-3.22977,-28.06604,5124.171,5118.0,6684.1,9998
-3.1791,-28.06879,5126.991,5119.0,6677.3,9998
-3.11389,-28.09416,5113.008,5106.0,6630.2,9998
-3.0619,-28.17742,5054.338,5040.0,6518.1,9998
-3.01129,-28.30091,5060.655,5057.0,6474.9,9998
-3.0037,-28.42614,5039.087,5020.0,6424.3,9998
-3.11829,-28.56352,5055.792,5066.0,6513.4,9998
-3.1631,-28.8375,5006.627,5007.0,6450.9,9998
-3.07493,-29.14697,4949.972,4964.0,6318.8,9998
-3.00341,-29.41067,4930.925,4913.0,6249.6,9998
-3.04813,-29.65937,4901.564,4906.0,6242.0,-1
-3.24062,-29.91479,4871.124,4878.0,6228.2,-1
-3.3997,-29.97519,4852.836,4855.0,6118.6,9998
-3.58076,-29.84875,4849.52,4870.0,5935.2,-1
-3.72273,-29.66097,4892.876,4894.0,5812.0,-1
-3.87287,-29.50625,4921.448,4949.0,5638.9,9998
-3.68267,-29.53126,4906.1,4911.0,5912.2,9998
-3.28317,-29.73708,4901.067,4909.0,6263.7,-1
-2.67234,-30.16472,4859.482,4859.0,5895.9,9998
-1.88482,-30.51303,4850.662,4830.0,4145.9,-1
-2.15712,-30.11548,4886.629,4875.0,4960.0,-1
-2.81946,-30.08595,4866.574,4868.0,6052.6,9998
-3.10403,-29.9562,4884.451,4879.0,6238.3,9998
-3.08925,-29.88646,4899.91,4888.0,6256.2,-1
-2.87218,-29.92062,4876.489,4881.0,6096.6,-1
-2.68939,-29.81626,4854.523,4876.0,5927.1,-1
-2.6518,-29.60208,4863.956,4877.0,5814.7,-1
-2.77795,-29.44451,4885.244,4891.0,5984.9,9998
-2.93334,-29.37983,4899.042,4910.0,6152.7,9998
-2.5642,-29.05879,4812.517,4842.0,5602.8,9998
-2.19564,-28.50876,5001.81,5026.0,4990.2,-1
-2.15469,-28.04104,5044.758,5031.0,4940.7,-1
-2.26602,-27.60366,5056.219,4985.0,5283.9,-1
-2.18751,-27.08748,5129.074,5143.0,5138.4,9998
-2.25012,-26.93758,5111.783,5115.0,5303.2,9998
-2.22769,-26.96065,5126.644,5115.0,5251.6,9998
-2.01785,-27.13716,4944.766,4945.0,4436.4,9998
-1.86836,-26.85853,5117.915,5136.0,3989.4,9998
-1.9277,-26.89017,5110.435,5124.0,4252.2,9998
-1.91535,-26.91247,5108.395,5126.0,4194.8,9998
-1.91379,-26.89726,5109.075,5127.0,4187.4,9998
-1.71755,-26.70766,4591.764,4658.0,2995.0,9998
-1.39075,-26.43665,4093.954,4391.0,1433.4,-1
-1.42769,-26.40778,4732.594,4618.0,1812.5,-1
-1.48434,-26.65947,4916.203,4944.0,2195.3,9998
-1.47546,-26.6676,4826.458,4912.0,2113.4,9998
-1.3728,-26.3449,4577.168,4538.0,1525.7,-1
-1.43125,-26.61125,4563.148,4592.0,1824.8,9998
-1.32473,-26.19435,4616.012,4555.0,1291.3,9998
-1.59912,-24.71766,4768.974,4484.0,2507.6,-1
-1.17358,-25.64807,4959.95,4110.0,807.2,-1
-1.17695,-25.88024,4912.806,4938.0,897.8,9998
-1.1703,-25.85199,4918.542,4930.0,896.1,9998
-1.17834,-25.77598,4948.967,4717.0,866.6,-1
-1.1689,-25.67367,4960.242,4231.0,815.8,-1
-1.15183,-25.35581,4793.203,4584.0,825.3,9998
-1.17357,-24.74982,4762.367,4389.0,787.2,9998
-1.24389,-24.60168,4512.517,4766.0,768.0,-1
-1.23226,-24.68676,4818.002,4667.0,795.3,-1
-1.08243,-24.88305,3608.626,3397.0,865.3,-1
-1.04781,-24.82759,3384.306,3181.0,950.6,-1
-1.21118,-24.12372,4143.711,4496.0,710.1,-1
-1.57559,-24.01803,4499.07,4206.0,2349.1,-1
-1.47859,-25.01349,4700.29,4738.0,1884.9,9998
0.26433,-34.93375,4128.309,4547.0,2252.9,9998
0.25437,-34.94317,3948.644,4546.0,2191.4,9998
0.2488,-34.94279,3945.617,4544.0,2208.2,9998
0.22866,-34.9367,3948.937,4543.0,2267.9,9998
0.17707,-34.97287,4538.041,4544.0,2790.3,9998
0.14079,-35.0117,4538.431,4547.0,2905.9,9998
-0.26519,-35.5605,4524.214,4528.0,3331.3,9998
-0.1718,-35.47624,4528.011,4527.0,3381.9,9998
-0.05252,-35.31727,4529.862,4532.0,3313.2,9998
0.14615,-35.47809,4532.296,4544.0,2981.0,9998
0.26802,-35.78406,4526.843,4614.0,2740.4,9998
0.42248,-36.03923,4337.555,4387.0,2252.0,9998
0.14402,-36.09772,4525.675,4548.0,3184.4,9998
-0.07009,-36.09131,4525.675,4530.0,3454.6,9998
-0.14199,-36.05233,4526.064,4527.0,3456.4,9998
0.08529,-36.02702,4526.648,4507.0,3275.9,9998
0.22489,-36.21229,4526.843,4548.0,3046.7,9998
-0.13327,-36.35346,4522.363,4514.0,3449.3,9998
-0.52345,-36.47756,4488.275,4465.0,2514.1,9998
-0.76817,-36.31464,4474.15,4455.0,1643.7,9998
-0.9776,-36.06704,4353.923,4415.0,1130.1,9998
-1.24624,-35.94509,4422.418,4437.0,1625.1,9998
-1.34171,-35.61979,4406.633,4409.0,1827.5,9998
-1.18859,-35.52615,4431.09,4435.0,1183.1,9998
-1.16222,-35.43809,4428.556,4434.0,1066.9,9998
-1.04562,-35.15375,4413.75,4423.0,911.9,9998
-0.90662,-35.45093,4467.234,4488.0,1288.3,9998
-0.71459,-35.88298,4460.514,4461.0,1962.3,9998
-0.61801,-36.15241,4482.529,4466.0,2295.7,9998
-0.591,-36.34348,4487.107,4481.0,2329.9,9998
-0.65086,-36.48078,4478.243,4480.0,2023.2,9998
-1.10298,-35.75675,4341.738,4371.0,1070.3,9998
-1.15711,-35.31823,4418.425,4397.0,1007.1,-1
-1.49555,-34.93564,4252.442,4213.0,2196.6,9998
-2.25891,-34.91685,3983.657,3995.0,4560.7,9998
-2.29822,-34.89795,3977.312,3988.0,4667.9,9998
-2.21863,-34.64827,4074.227,4103.0,4482.0,-1
-2.15319,-34.10576,4181.145,4177.0,4352.1,-1
-2.00828,-33.95392,4267.639,4278.0,4169.5,9998
-1.67997,-33.41949,4441.893,4455.0,2966.6,9998
-1.52751,-33.0728,4521.178,4520.0,2353.9,-1
-1.66258,-33.13565,4508.223,4495.0,3003.4,-1
-1.97548,-33.18251,4399.701,4402.0,4045.3,-1
-2.22288,-33.15885,4363.542,4367.0,4781.5,9998
-2.3241,-33.02101,4353.891,4335.0,5024.4,9998
-2.38079,-32.96016,4341.61,4329.0,5139.7,9998
-2.25958,-32.98428,4376.112,4363.0,4887.4,9998
-1.9831,-32.95991,4470.231,4460.0,4149.4,-1
-1.81229,-33.09012,4485.138,4461.0,3594.8,9998
-1.73014,-33.22948,4481.731,4468.0,3241.8,9998
-1.64077,-33.24452,4489.232,4508.0,2876.6,9998
-1.67717,-33.18541,4497.315,4492.0,3058.8,9998
-1.35086,-33.08791,4541.923,4516.0,1417.5,-1
-1.18525,-32.98529,4316.299,4381.0,613.7,9998
-1.22804,-32.88554,4382.471,4455.0,800.0,-1
-1.49352,-32.75214,4582.229,4584.0,2266.7,-1
-1.56641,-32.62784,4607.928,4605.0,2684.4,9998
-1.47021,-32.54804,4621.751,4526.0,2218.6,9998
-1.25455,-32.32727,4342.809,4238.0,1086.9,9998
-1.23632,-32.10375,4186.139,4125.0,1022.6,9998
-1.39607,-31.10578,4817.999,4614.0,2160.7,9998
-1.67033,-30.84166,4870.698,4882.0,3427.8,9998
-2.26814,-30.86603,4681.584,4651.0,5115.2,-1
-2.17426,-30.28214,4878.364,4857.0,5024.2,-1
-2.07988,-29.66318,4925.518,4918.0,4671.9,-1
-1.85038,-29.09055,4996.768,4857.0,3933.3,-1
-1.5168,-28.6232,5031.952,5003.0,2564.9,-1
-1.4781,-28.21137,5044.681,5175.0,2291.4,-1
-1.54391,-27.77577,4974.715,5114.0,2562.0,9998
-1.70665,-27.39057,5103.836,5103.0,3363.7,-1
-1.68552,-27.05075,4877.893,4947.0,3096.8,9998
-1.75745,-26.81423,5124.523,5136.0,3500.2,9998
-1.66689,-26.81401,5117.629,5128.0,3142.9,9998
-1.45561,-26.86841,4636.255,4665.0,1991.9,9998
-1.18845,-28.83639,3653.501,3439.0,988.1,-1
-1.20321,-29.93051,4430.895,4392.0,1379.5,9998
-0.93545,-29.83117,3608.041,3875.0,911.0,-1
-0.9535,-29.63287,3303.738,3853.0,811.2,-1
-0.34648,-30.41425,4454.284,4431.0,3341.5,9998
0.00594,-29.27247,3868.084,3838.0,3319.1,9998
-0.05667,-28.96424,3787.692,3967.0,3286.3,9998
-0.0653,-29.09246,4183.808,4034.0,3621.0,-1
-0.07859,-28.97822,3819.735,4040.0,3317.0,9998
-0.15204,-29.48052,3942.103,4088.0,3326.2,-1
-0.13948,-29.97798,3967.584,3881.0,3339.8,9998
-0.13152,-30.4559,4047.424,4176.0,3383.3,9998
-0.03376,-30.72276,3661.33,3582.0,3138.9,9998
-0.00922,-30.7081,3156.92,3232.0,2744.5,9998
-0.14907,-30.65144,3899.336,3935.0,3275.5,-1
-0.26819,-30.18898,4378.973,4195.0,3498.4,9998
-0.16386,-30.52558,4161.278,4165.0,3473.0,9998
-0.11565,-30.63024,3817.586,3662.0,3249.0,-1
-0.059,-30.55895,3535.482,3520.0,3023.9,-1
0.53164,-38.255,4221.937,4497.0,2442.9,9998
0.52678,-38.28565,3946.3,4495.0,2270.0,9998
0.51507,-38.33579,3945.128,4488.0,2258.4,9998
0.50603,-38.38616,3943.957,4486.0,2215.7,9998
0.46395,-38.4594,4469.673,4407.0,2514.3,9998
0.30665,-38.88788,4346.425,4316.0,1854.9,9998
0.31419,-38.94568,4330.734,4345.0,1784.0,9998
0.25182,-39.08241,4301.883,4307.0,1423.6,9998
0.04391,-38.97378,4313.775,4319.0,1003.3,9998
-0.65371,-38.87549,4287.941,4286.0,4305.7,9998
-1.33059,-37.40423,4194.719,4170.0,3970.4,9998
-1.61717,-36.55376,4269.793,4267.0,3910.8,9998
-1.43317,-36.53248,4390.944,4395.0,3046.0,9998
-1.51669,-35.8066,4259.461,4267.0,2633.7,9998
-1.7138,-34.93313,4133.85,4112.0,3046.1,9998
-2.43847,-35.0561,3891.682,3910.0,5000.3,9998
-2.85905,-35.27982,3803.86,3812.0,6357.9,9998
-3.05355,-35.17376,3743.862,3748.0,6792.0,9998
-3.55196,-34.59023,3827.863,3833.0,6344.6,9998
-3.97984,-34.63333,3490.2,3529.0,7361.4,9998
-5.72283,-33.9434,4268.319,4257.0,3708.2,9998
-4.94335,-32.60152,4519.947,4516.0,3550.2,9998
-5.26513,-32.04461,4646.381,4660.0,2740.9,9998
-5.50138,-31.92978,4728.975,4720.0,2042.2,9998
-5.59449,-32.02328,4711.357,4719.0,1761.4,9998
-5.68686,-32.22248,4713.198,4717.0,1536.6,9998
-5.63599,-32.61811,4621.338,4600.0,1911.3,9998
-5.47051,-32.94627,4584.556,4592.0,2524.7,9998
-5.12012,-32.90149,4550.119,4551.0,3163.5,9998
-5.07956,-32.42947,4545.352,4550.0,3264.0,9998
-5.37701,-31.69234,4704.662,4708.0,2436.3,9998
-5.74497,-31.21436,4966.793,4964.0,1728.8,9998
-5.87367,-31.23595,4978.93,4984.0,1505.8,-1
-6.08392,-31.18022,5018.167,5007.0,1329.5,9998
-6.06291,-31.01679,5055.574,5051.0,1491.8,9998
-6.01822,-30.94485,5075.493,5067.0,1589.2,9998
-6.2108,-30.90902,5131.515,5078.0,1557.7,9998
-6.47596,-30.85566,5180.332,5197.0,1675.6,9998
-6.59636,-30.78271,5212.939,5209.0,1803.2,9998
-6.5296,-30.65555,5236.147,5235.0,1897.5,9998
-6.32495,-30.70383,5188.891,5185.0,1791.3,9998
-6.2927,-30.72018,5179.379,5184.0,1768.7,9998
-6.43945,-30.75818,5199.268,5220.0,1762.8,9998
-6.64551,-30.78205,5221.962,5212.0,1813.8,9998
-6.66617,-30.78295,5226.911,5215.0,1818.5,9998
-6.60938,-30.69758,5228.081,5229.0,1877.1,9998
-6.44332,-30.6329,5220.722,5229.0,1864.0,9998
-6.31074,-30.59583,5210.057,5128.0,1913.0,9998
-6.20592,-30.5399,5202.108,5152.0,1973.2,-1
-6.08127,-30.44431,5184.645,5158.0,2051.8,9998
-6.09034,-30.43813,5189.401,5154.0,2059.4,-1
-6.14734,-30.56343,5188.133,5179.0,1942.2,9998
-6.13014,-30.80595,5139.682,5144.0,1679.6,9998
-6.0367,-30.96959,5067.525,5067.0,1553.6,9998
-6.32047,-31.10623,5069.926,5071.0,1356.7,9998
-6.55879,-31.15567,5109.918,5109.0,1422.9,9998
-6.56143,-31.07352,5128.856,5128.0,1499.8,9998
-6.44674,-30.87437,5163.925,5169.0,1640.9,9998
-6.52835,-30.68521,5226.829,5231.0,1868.2,-1
-6.7045,-30.53793,5282.135,5300.0,2041.9,9998
-6.62345,-30.46341,5300.292,5335.0,2041.7,9998
-6.46351,-30.38389,5256.732,5253.0,2052.2,9998
-6.48809,-30.36076,5251.683,5265.0,2078.2,9998
-6.65952,-30.41455,5322.023,5318.0,2111.2,9998
-6.94098,-30.46268,5352.749,5310.0,2287.1,9998
-7.15517,-30.39806,5384.543,5354.0,2455.6,9998
-7.11297,-30.3325,5387.264,5344.0,2451.2,9998
-6.75955,-30.38086,5350.053,5324.0,2202.6,9998
-6.36407,-30.40948,5238.01,5171.0,2048.1,9998
-6.0879,-30.37678,5183.188,5151.0,2108.7,-1
-6.12076,-30.32461,5188.912,5148.0,2158.9,-1
-6.36183,-30.30304,5138.2,5162.0,2070.1,9998
-6.62509,-30.186,5027.537,4934.0,2151.7,9998
-6.86575,-29.98528,5078.999,5174.0,2263.8,9998
-6.96911,-29.95506,5412.986,5429.0,2376.6,9998
-7.08381,-29.98511,5419.181,5435.0,2456.9,9998
-7.01368,-30.02772,5414.048,5384.0,2405.3,9998
-7.15476,-30.12547,5412.091,5415.0,2517.3,9998
-7.33891,-30.24204,5410.904,5388.0,2603.8,9998
-7.53618,-30.24869,5414.565,5406.0,2702.7,9998
-7.52017,-30.23779,5414.664,5412.0,2696.0,9998
-7.09778,-30.26245,5395.706,5379.0,2461.4,9998
-7.00651,-30.31006,5384.852,5355.0,2388.2,9998
-6.97849,-30.36132,5372.147,5333.0,2352.5,9998
-7.00023,-30.32304,5380.778,5350.0,2379.7,9998
-7.21546,-30.36423,5392.102,5384.0,2503.7,9998
-7.66488,-30.46738,5399.028,5399.0,2712.4,9998
-8.07078,-30.71218,5386.364,5401.0,2846.4,9998
-8.28376,-30.93567,5377.604,5375.0,2951.2,9998
-8.44835,-30.92274,5375.738,5390.0,2928.1,-1
-8.67225,-30.71956,5369.108,5377.0,2689.3,9998
-8.93613,-30.51378,5340.74,5362.0,2093.3,9998
-8.98371,-30.25606,5346.166,5374.0,1954.8,9998
-9.07639,-30.03459,5369.145,5455.0,1867.4,9998
-9.41747,-30.1812,5349.106,5347.0,1676.3,9998
-9.55196,-30.39233,5327.644,5338.0,1591.4,9998
-9.69705,-30.61177,5299.676,5124.0,1487.9,9998
-10.0762,-30.88271,5316.497,5229.0,1639.8,-1
-9.77992,-31.2391,5252.207,5266.0,1659.4,9998
-9.06155,-31.5814,5089.401,5086.0,1903.2,9998
-8.54938,-32.15993,5028.663,4959.0,2337.9,9998
-8.0461,-32.46436,4805.652,4865.0,2191.6,9998
-8.16733,-32.26796,4919.779,4901.0,2359.8,9998
-8.45857,-32.56073,4895.829,4794.0,2169.7,9998
-8.89851,-32.75025,4931.831,4932.0,1821.5,9998
-9.78509,-32.72426,4915.568,4904.0,1378.5,-1
-9.39951,-32.18889,4995.897,4986.0,1525.6,9998
-9.05423,-32.75583,4863.667,4877.0,1645.0,9998
-8.89648,-32.81968,4849.688,4903.0,1818.3,9998
-9.04926,-33.33148,4612.6,4626.0,1828.3,9998
-9.06695,-33.71126,4518.656,4550.0,1717.5,9998
-9.4563,-34.15961,4529.12,4078.0,2426.6,9998
-10.33863,-33.00573,4843.06,4865.0,1800.9,9998
-10.79036,-33.71251,4674.919,4630.0,1815.0,9998
-11.26108,-33.91679,4563.705,4678.0,2036.2,9998
-10.66939,-33.83186,4608.182,4645.0,1731.1,9998
-10.53601,-33.51207,4739.556,4728.0,1738.8,9998
-10.16273,-34.64382,4317.646,4292.0,1952.7,9998
-9.45613,-33.28963,4675.507,4682.0,1535.7,9998
-8.95199,-33.0868,4860.959,4791.0,1914.3,9998
-9.75651,-32.88215,4889.23,4870.0,1349.7,-1
-10.39599,-33.44881,4811.06,4764.0,1705.0,9998
-10.59633,-34.00511,4598.267,4602.0,1841.3,9998
-10.66731,-34.66789,4219.518,4243.0,1377.3,9998
-10.43142,-34.91515,4014.23,4001.0,2196.2,9998
-10.98011,-35.03998,3966.824,4008.0,1360.1,9998
-11.2518,-35.50069,3804.416,3820.0,881.7,9998
-11.29079,-35.68063,3581.213,3594.0,774.9,9998
-11.43927,-35.70194,3826.365,3787.0,749.0,9998
-10.59793,-34.65902,4239.025,4241.0,1180.0,9998
-10.45311,-34.35572,4425.265,4426.0,1490.4,9998
-9.98264,-20.03594,4126.581,4332.0,553.9,9998
-9.97286,-20.04699,3949.288,4297.0,527.6,9998
-9.96186,-20.07744,3752.706,4563.0,504.3,9998
-9.97063,-20.0763,3749.969,4565.0,508.5,9998
-9.95764,-20.04857,4248.082,4231.0,558.2,9998
-9.96796,-20.03678,4369.61,4353.0,576.9,9998
-10.09108,-20.18748,4660.237,4406.0,761.3,-1
-10.39313,-20.16413,4352.013,4468.0,995.1,-1
-5.92751,-25.08011,3949.301,5617.0,1234.5,9998
