# Title : Profile directory file of the Argo Global Data Assembly Center
# Description : The directory file describes all individual profile files of the argo GDAC ftp site.
# Project : ARGO
# Format version : 2.0
# Date of update : 20250218072417
# FTP root number 1 : ftp://ftp.ifremer.fr/ifremer/argo/dac
# FTP root number 2 : ftp://usgodae.org/pub/outgoing/argo/dac
# GDAC node : CORIOLIS
file,date,latitude,longitude,ocean,profiler_type,institution,date_update
aoml/1901514/profiles/R1901514_487.nc,20250209072447,1.626,44.642,I,846,AO,20250212090041
aoml/1901716/profiles/D1901716_000.nc,20140704170453,-22.003,5.053,A,854,AO,20250216140933
aoml/1901716/profiles/D1901716_001.nc,20140705035950,-21.984,5.062,A,854,AO,20250216140933
aoml/1901716/profiles/D1901716_002.nc,20140706032504,-21.958,5.085,A,854,AO,20250216140934
aoml/1901716/profiles/D1901716_003.nc,20140707024504,-21.923,5.115,A,854,AO,20250216140934
aoml/1901716/profiles/D1901716_004.nc,20140708020940,-21.883,5.143,A,854,AO,20250216140934
aoml/1901716/profiles/D1901716_005.nc,20140718011823,-21.514,5.277,A,854,AO,20250216140934
aoml/1901716/profiles/D1901716_006.nc,20140727235415,-21.203,5.455,A,854,AO,20250216140934
aoml/1901716/profiles/D1901716_007.nc,20140806221927,-21.229,5.630,A,854,AO,20250216140934
aoml/1901716/profiles/D1901716_008.nc,20140816205104,-21.516,5.760,A,854,AO,20250216140935
aoml/1901716/profiles/D1901716_009.nc,20140826192609,-21.907,5.943,A,854,AO,20250216140935
aoml/1901716/profiles/D1901716_010.nc,20140905180226,-22.314,6.300,A,854,AO,20250216140935
aoml/1901716/profiles/D1901716_011.nc,20140915183127,-22.602,6.825,A,854,AO,20250216140935
aoml/1901716/profiles/D1901716_012.nc,20140925170327,-22.452,7.119,A,854,AO,20250216140935
aoml/1901716/profiles/D1901716_013.nc,20141005153227,-22.134,6.855,A,854,AO,20250216140936
aoml/1901716/profiles/D1901716_014.nc,20141015140445,-21.789,6.423,A,854,AO,20250216140936
aoml/1901716/profiles/D1901716_015.nc,20141025123449,-21.256,6.214,A,854,AO,20250216140936
aoml/1901716/profiles/D1901716_016.nc,20141104111118,-20.657,6.076,A,854,AO,20250216140936
aoml/1901716/profiles/D1901716_017.nc,20141114095315,-20.210,6.040,A,854,AO,20250216140936
aoml/1901716/profiles/D1901716_018.nc,20141124082333,-20.137,6.289,A,854,AO,20250216140936
aoml/1901716/profiles/D1901716_019.nc,20141204065744,-20.519,6.319,A,854,AO,20250216140937
aoml/1901716/profiles/D1901716_020.nc,20141214052350,-21.087,5.981,A,854,AO,20250216140937
aoml/1901716/profiles/D1901716_021.nc,20141224035803,-21.488,5.466,A,854,AO,20250216140937
aoml/1901716/profiles/D1901716_022.nc,20150103022922,-21.644,4.922,A,854,AO,20250216140937
aoml/1901716/profiles/D1901716_023.nc,20150113005726,-21.537,4.405,A,854,AO,20250216140937
aoml/1901716/profiles/D1901716_024.nc,20150122232350,-21.371,4.021,A,854,AO,20250216140937
aoml/1901716/profiles/D1901716_025.nc,20150201214904,-21.252,3.799,A,854,AO,20250216140938
aoml/1901716/profiles/D1901716_026.nc,20150211202214,-21.338,3.675,A,854,AO,20250216140938
aoml/1901716/profiles/D1901716_027.nc,20150221190519,-21.520,3.566,A,854,AO,20250216140938
aoml/1901716/profiles/D1901716_028.nc,20150303174756,-21.789,3.474,A,854,AO,20250216140938
aoml/1901716/profiles/D1901716_029.nc,20150313161113,-22.014,3.412,A,854,AO,20250216140938
aoml/1901716/profiles/D1901716_030.nc,20150323144057,-22.208,3.419,A,854,AO,20250216140939
aoml/1901716/profiles/D1901716_031.nc,20150402131050,-22.372,3.628,A,854,AO,20250216140939
aoml/1901716/profiles/D1901716_032.nc,20150412114318,-22.336,4.113,A,854,AO,20250216140939
aoml/1901716/profiles/D1901716_033.nc,20150422100350,-21.856,4.621,A,854,AO,20250216140939
aoml/1901716/profiles/D1901716_034.nc,20150502084613,-21.250,5.007,A,854,AO,20250216140939
aoml/1901716/profiles/D1901716_035.nc,20150512071903,-20.775,5.253,A,854,AO,20250216140939
aoml/1901716/profiles/D1901716_036.nc,20150522054657,-20.569,5.541,A,854,AO,20250216140940
aoml/1901716/profiles/D1901716_037.nc,20150601042133,-20.673,5.788,A,854,AO,20250216140940
aoml/1901716/profiles/D1901716_038.nc,20150611025050,-20.939,5.857,A,854,AO,20250216140940
aoml/1901716/profiles/D1901716_039.nc,20150621011127,-21.164,5.821,A,854,AO,20250216140940
aoml/1901716/profiles/D1901716_040.nc,20150630233558,-21.257,5.758,A,854,AO,20250216140940
aoml/1901716/profiles/D1901716_041.nc,20150710220342,-21.237,5.708,A,854,AO,20250216140940
aoml/1901716/profiles/D1901716_042.nc,20150720203308,-21.062,5.751,A,854,AO,20250216140940
aoml/1901716/profiles/D1901716_043.nc,20150730190730,-20.787,5.843,A,854,AO,20250216140941
aoml/1901716/profiles/D1901716_044.nc,20150809173302,-20.519,6.114,A,854,AO,20250216140941
aoml/1901716/profiles/D1901716_045.nc,20150819161741,-20.292,6.680,A,854,AO,20250216140941
aoml/1901716/profiles/D1901716_046.nc,20150829145442,-20.232,7.354,A,854,AO,20250216140941
aoml/1901716/profiles/D1901716_047.nc,20150908133350,-20.584,7.477,A,854,AO,20250216140941
aoml/1901716/profiles/D1901716_048.nc,20150918120602,-21.001,7.473,A,854,AO,20250216140941
aoml/1901716/profiles/D1901716_049.nc,20150928105730,-21.398,7.689,A,854,AO,20250216140941
aoml/1901716/profiles/D1901716_050.nc,20151008092838,-21.361,8.043,A,854,AO,20250216140942
aoml/1901716/profiles/D1901716_051.nc,20151018081506,-21.124,8.331,A,854,AO,20250216140942
aoml/1901716/profiles/D1901716_052.nc,20151028065040,-21.051,8.597,A,854,AO,20250216140942
aoml/1901716/profiles/D1901716_053.nc,20151107052225,-21.136,8.818,A,854,AO,20250216140942
aoml/1901716/profiles/D1901716_054.nc,20151117034430,-21.352,8.786,A,854,AO,20250216140942
aoml/1901716/profiles/D1901716_055.nc,20151127022335,-21.615,8.533,A,854,AO,20250216140942
aoml/1901716/profiles/D1901716_056.nc,20151207004637,-22.051,8.199,A,854,AO,20250216140942
aoml/1901716/profiles/D1901716_057.nc,20151216232028,-22.614,8.033,A,854,AO,20250216140942
aoml/1901716/profiles/D1901716_058.nc,20151226215749,-22.748,8.224,A,854,AO,20250216140943
aoml/1901716/profiles/D1901716_059.nc,20160105202736,-22.451,8.608,A,854,AO,20250216140943
aoml/1901716/profiles/D1901716_060.nc,20160115185605,-21.847,8.982,A,854,AO,20250216140943
aoml/1901716/profiles/D1901716_061.nc,20160125173329,-21.557,9.303,A,854,AO,20250216140943
aoml/1901716/profiles/D1901716_062.nc,20160204155554,-21.536,9.520,A,854,AO,20250216140943
aoml/1901716/profiles/D1901716_063.nc,20160214144700,-21.644,9.715,A,854,AO,20250216140943
aoml/1901716/profiles/D1901716_064.nc,20160224125833,-21.723,9.763,A,854,AO,20250216140943
aoml/1901716/profiles/D1901716_065.nc,20160305112848,-21.778,9.753,A,854,AO,20250216140943
aoml/1901716/profiles/D1901716_066.nc,20160315100238,-21.779,9.747,A,854,AO,20250216140943
aoml/1901716/profiles/D1901716_067.nc,20160325082857,-21.732,9.727,A,854,AO,20250216140944
aoml/1901716/profiles/D1901716_068.nc,20160404070928,-21.631,9.789,A,854,AO,20250216140944
aoml/1901716/profiles/D1901716_069.nc,20160414054212,-21.558,9.906,A,854,AO,20250216140944
aoml/1901716/profiles/D1901716_070.nc,20160424041207,-21.486,10.202,A,854,AO,20250216140944
aoml/1901716/profiles/D1901716_071.nc,20160504024549,-21.520,10.327,A,854,AO,20250216140944
aoml/1901716/profiles/D1901716_072.nc,20160514011706,-21.643,10.527,A,854,AO,20250216140944
aoml/1901716/profiles/D1901716_073.nc,20160523234719,-21.697,10.691,A,854,AO,20250216140944
aoml/1901716/profiles/D1901716_074.nc,20160602221337,-21.827,10.727,A,854,AO,20250216140944
aoml/1901716/profiles/D1901716_075.nc,20160612204322,-22.050,10.720,A,854,AO,20250216140945
aoml/1901716/profiles/D1901716_076.nc,20160622192043,-22.432,10.806,A,854,AO,20250216140945
aoml/1901716/profiles/D1901716_077.nc,20160702174744,-22.934,11.007,A,854,AO,20250216140945
aoml/1901716/profiles/D1901716_078.nc,20160712163113,-23.279,11.214,A,854,AO,20250216140945
aoml/1901716/profiles/D1901716_079.nc,20160722145536,-23.300,11.366,A,854,AO,20250216140945
aoml/1901716/profiles/D1901716_080.nc,20160801133525,-23.079,11.497,A,854,AO,20250216140945
aoml/1901716/profiles/D1901716_081.nc,20160811121051,-22.806,11.569,A,854,AO,20250216140945
aoml/1901716/profiles/D1901716_082.nc,20160821104513,-22.645,11.608,A,854,AO,20250216140946
aoml/1901716/profiles/D1901716_083.nc,20160831091532,-22.642,11.565,A,854,AO,20250216140946
aoml/1901716/profiles/D1901716_084.nc,20160910075530,-22.798,11.682,A,854,AO,20250216140946
aoml/1901716/profiles/D1901716_085.nc,20160920063940,-23.201,11.801,A,854,AO,20250216140946
aoml/1901716/profiles/D1901716_086.nc,20160930051021,-23.687,11.678,A,854,AO,20250216140946
aoml/1901716/profiles/D1901716_087.nc,20161010034657,-24.116,11.283,A,854,AO,20250216140946
aoml/1901716/profiles/D1901716_088.nc,20161020022614,-24.782,10.743,A,854,AO,20250216140946
aoml/1901716/profiles/D1901716_089.nc,20161030011033,-25.470,10.377,A,854,AO,20250216140946
aoml/1901716/profiles/D1901716_090.nc,20161108234918,-25.545,10.824,A,854,AO,20250216140947
aoml/1901716/profiles/D1901716_091.nc,20161118222939,-24.497,11.251,A,854,AO,20250216140947
aoml/1901716/profiles/D1901716_092.nc,20161128211239,-23.888,10.696,A,854,AO,20250216140947
aoml/1901716/profiles/D1901716_093.nc,20161208195310,-23.850,10.003,A,854,AO,20250216140947
aoml/1901716/profiles/D1901716_094.nc,20161218183419,-24.124,9.428,A,854,AO,20250216140947
aoml/1901716/profiles/D1901716_095.nc,20161228173635,-24.370,9.059,A,854,AO,20250216140947
aoml/1901716/profiles/D1901716_096.nc,20170107163244,-24.396,8.874,A,854,AO,20250216140947
aoml/1901716/profiles/D1901716_097.nc,20170117153018,-24.389,8.701,A,854,AO,20250216140947
aoml/1901716/profiles/D1901716_098.nc,20170127081810,-24.379,8.598,A,854,AO,20250216140948
aoml/1901716/profiles/D1901716_099.nc,20170206010339,-24.135,8.369,A,854,AO,20250216140948
aoml/1901716/profiles/D1901716_100.nc,20170215175417,-23.864,7.979,A,854,AO,20250216140948
aoml/1901716/profiles/D1901716_101.nc,20170225104516,-23.331,7.736,A,854,AO,20250216140948
aoml/1901716/profiles/D1901716_102.nc,20170307033245,-22.913,8.188,A,854,AO,20250216140948
aoml/1901716/profiles/D1901716_103.nc,20170316202551,-23.509,8.777,A,854,AO,20250216140948
aoml/1901716/profiles/D1901716_104.nc,20170326131938,-24.477,9.017,A,854,AO,20250216140948
aoml/1901716/profiles/D1901716_105.nc,20170405060615,-24.591,9.197,A,854,AO,20250216140948
aoml/1901716/profiles/D1901716_106.nc,20170414225909,-24.011,9.988,A,854,AO,20250216140948
aoml/1901716/profiles/D1901716_107.nc,20170424154916,-23.617,10.464,A,854,AO,20250216140949
aoml/1901716/profiles/D1901716_108.nc,20170504083347,-23.369,10.654,A,854,AO,20250216140949
aoml/1901716/profiles/D1901716_109.nc,20170514013145,-23.759,11.086,A,854,AO,20250216140949
aoml/1901716/profiles/D1901716_110.nc,20170523181626,-23.747,11.613,A,854,AO,20250216140949
aoml/1901716/profiles/D1901716_111.nc,20170602105312,-24.077,11.761,A,854,AO,20250216140949
aoml/1901716/profiles/D1901716_112.nc,20170612034835,-24.733,11.784,A,854,AO,20250216140949
aoml/1901716/profiles/D1901716_113.nc,20170621203553,-25.044,12.659,A,854,AO,20250216140949
aoml/1901716/profiles/D1901716_114.nc,20170701133149,-24.379,12.445,A,854,AO,20250216140949
aoml/1901716/profiles/D1901716_115.nc,20170711061559,-24.330,11.908,A,854,AO,20250216140949
aoml/1901716/profiles/D1901716_116.nc,20170720230737,-24.746,11.490,A,854,AO,20250216140949
aoml/1901716/profiles/D1901716_117.nc,20170730160600,-25.729,11.281,A,854,AO,20250216140949
aoml/1901716/profiles/D1901716_118.nc,20170809085433,-25.450,11.651,A,854,AO,20250216140950
aoml/1901716/profiles/D1901716_119.nc,20170819014014,-24.358,11.041,A,854,AO,20250216140950
aoml/1901716/profiles/D1901716_120.nc,20170828182319,-23.925,10.472,A,854,AO,20250216140950
aoml/1901716/profiles/D1901716_121.nc,20170907110602,-23.597,10.025,A,854,AO,20250216140950
aoml/1901716/profiles/D1901716_122.nc,20170917035446,-23.465,9.426,A,854,AO,20250216140950
aoml/1901716/profiles/D1901716_123.nc,20170926204925,-23.639,8.675,A,854,AO,20250216140950
aoml/1901716/profiles/D1901716_124.nc,20171006134136,-24.074,8.119,A,854,AO,20250216140950
aoml/1901716/profiles/D1901716_125.nc,20171016062120,-24.827,7.894,A,854,AO,20250216140950
aoml/1901716/profiles/D1901716_126.nc,20171025230928,-24.832,8.169,A,854,AO,20250216140950
aoml/1901716/profiles/D1901716_127.nc,20171104160312,-24.142,8.291,A,854,AO,20250216140951
aoml/1901716/profiles/D1901716_128.nc,20171114084833,-23.665,8.428,A,854,AO,20250216140951
aoml/1901716/profiles/D1901716_129.nc,20171124013647,-23.543,8.834,A,854,AO,20250216140951
aoml/1901716/profiles/D1901716_130.nc,20171203182524,-23.413,9.355,A,854,AO,20250216140951
aoml/1901716/profiles/D1901716_131.nc,20171213111257,-23.164,9.170,A,854,AO,20250216140951
aoml/1901716/profiles/D1901716_132.nc,20171223040433,-22.955,8.910,A,854,AO,20250216140951
aoml/1901716/profiles/D1901716_133.nc,20180101205042,-22.931,8.706,A,854,AO,20250216140951
aoml/1901716/profiles/D1901716_134.nc,20180111133548,-22.952,8.596,A,854,AO,20250216140951
aoml/1901716/profiles/D1901716_135.nc,20180121062519,-23.023,8.653,A,854,AO,20250216140951
aoml/1901716/profiles/D1901716_136.nc,20180130231744,-23.001,9.010,A,854,AO,20250216140952
aoml/1901716/profiles/D1901716_137.nc,20180209160537,-22.849,9.422,A,854,AO,20250216140952
aoml/1901716/profiles/D1901716_138.nc,20180219085239,-22.899,9.538,A,854,AO,20250216140952
aoml/1901716/profiles/D1901716_139.nc,20180301014600,-23.181,9.202,A,854,AO,20250216140952
aoml/1901716/profiles/D1901716_140.nc,20180310183331,-23.227,8.567,A,854,AO,20250216140952
aoml/1901716/profiles/D1901716_141.nc,20180320112036,-22.639,8.447,A,854,AO,20250216140952
aoml/1901716/profiles/D1901716_142.nc,20180330041026,-22.547,8.817,A,854,AO,20250216140952
aoml/1901716/profiles/D1901716_143.nc,20180408205653,-22.850,8.305,A,854,AO,20250216140952
aoml/1901716/profiles/D1901716_144.nc,20180418135101,-22.726,7.849,A,854,AO,20250216140952
aoml/1901716/profiles/D1901716_145.nc,20180428064233,-22.531,8.264,A,854,AO,20250216140953
aoml/1901716/profiles/D1901716_146.nc,20180507233725,-22.517,9.015,A,854,AO,20250216140953
aoml/1901716/profiles/D1901716_147.nc,20180517163707,-22.941,9.794,A,854,AO,20250216140953
aoml/1901716/profiles/D1901716_148.nc,20180527092905,-23.111,10.219,A,854,AO,20250216140953
aoml/1901716/profiles/D1901716_149.nc,20180606021753,-22.906,10.463,A,854,AO,20250216140953
aoml/1901716/profiles/D1901716_150.nc,20180615191910,-22.625,10.649,A,854,AO,20250216140953
aoml/1901716/profiles/D1901716_151.nc,20180625121622,-22.289,10.651,A,854,AO,20250216140953
aoml/1901716/profiles/D1901716_152.nc,20180705050547,-22.041,10.575,A,854,AO,20250216140953
aoml/1901716/profiles/D1901716_153.nc,20180714215213,-21.929,10.420,A,854,AO,20250216140953
aoml/1901716/profiles/D1901716_154.nc,20180724144800,-21.940,10.221,A,854,AO,20250216140954
aoml/1901716/profiles/D1901716_155.nc,20180803074744,-22.032,10.050,A,854,AO,20250216140954
aoml/1901716/profiles/D1901716_156.nc,20180813003059,-22.091,10.042,A,854,AO,20250216140954
aoml/1901716/profiles/D1901716_157.nc,20180822172627,-22.007,10.402,A,854,AO,20250216140954
aoml/1901716/profiles/D1901716_158.nc,20180901101849,-21.596,11.123,A,854,AO,20250216140954
aoml/1901716/profiles/D1901716_159.nc,20180911031357,-21.344,11.567,A,854,AO,20250216140954
aoml/1901716/profiles/D1901716_160.nc,20180920201153,-21.606,11.680,A,854,AO,20250216140954
aoml/1901716/profiles/D1901716_161.nc,20180930131857,-21.986,11.589,A,854,AO,20250216140954
aoml/1901716/profiles/D1901716_162.nc,20181010062119,-22.259,11.380,A,854,AO,20250216140954
aoml/1901716/profiles/D1901716_163.nc,20181019231531,-22.501,11.181,A,854,AO,20250216140955
aoml/1901716/profiles/D1901716_164.nc,20181029161543,-22.751,11.080,A,854,AO,20250216140955
aoml/1901716/profiles/D1901716_165.nc,20181108090840,-22.934,11.107,A,854,AO,20250216140955
aoml/1901716/profiles/D1901716_166.nc,20181118020526,-23.041,11.292,A,854,AO,20250216140955
aoml/1901716/profiles/D1901716_167.nc,20181127185754,-23.053,11.319,A,854,AO,20250216140955
aoml/1901716/profiles/D1901716_168.nc,20181207115338,-23.015,11.253,A,854,AO,20250216140955
aoml/1901716/profiles/D1901716_169.nc,20181217044938,-23.044,11.204,A,854,AO,20250216140955
aoml/1901716/profiles/D1901716_170.nc,20181226214223,-23.084,11.071,A,854,AO,20250216140955
aoml/1901716/profiles/D1901716_171.nc,20190105143738,-23.265,10.895,A,854,AO,20250216140955
aoml/1901716/profiles/D1901716_172.nc,20190115072948,-23.518,10.903,A,854,AO,20250216140956
aoml/1901716/profiles/D1901716_173.nc,20190125002740,-23.558,11.076,A,854,AO,20250216140956
aoml/1901716/profiles/D1901716_174.nc,20190203172919,-23.300,11.060,A,854,AO,20250216140956
aoml/1901716/profiles/D1901716_175.nc,20190213102826,-22.902,10.760,A,854,AO,20250216140956
aoml/1901716/profiles/D1901716_176.nc,20190223032309,-22.589,10.543,A,854,AO,20250216140956
aoml/1901716/profiles/D1901716_177.nc,20190304202013,-22.362,10.454,A,854,AO,20250216140956
aoml/1901716/profiles/D1901716_178.nc,20190314131812,-22.228,10.446,A,854,AO,20250216140956
aoml/1901716/profiles/D1901716_179.nc,20190324061838,-22.177,10.513,A,854,AO,20250216140956
aoml/1901716/profiles/D1901716_180.nc,20190402231139,-22.190,10.545,A,854,AO,20250216140956
aoml/1901716/profiles/D1901716_181.nc,20190412160642,-22.173,10.442,A,854,AO,20250216140956
aoml/1901716/profiles/D1901716_182.nc,20190422085829,-22.212,10.265,A,854,AO,20250216140957
aoml/1901716/profiles/D1901716_183.nc,20190502020230,-22.328,10.025,A,854,AO,20250216140957
aoml/1901716/profiles/D1901716_184.nc,20190511190205,-22.499,9.791,A,854,AO,20250216140957
aoml/1901716/profiles/D1901716_185.nc,20190521120534,-22.741,9.568,A,854,AO,20250216140957
aoml/1901716/profiles/D1901716_186.nc,20190531050742,-22.978,9.493,A,854,AO,20250216140957
aoml/1901716/profiles/D1901716_187.nc,20190609215554,-23.420,9.712,A,854,AO,20250216140957
aoml/1901716/profiles/D1901716_188.nc,20190619145122,-24.003,9.982,A,854,AO,20250216140957
aoml/1901716/profiles/D1901716_189.nc,20190629074731,-24.060,10.249,A,854,AO,20250216140957
aoml/1901716/profiles/D1901716_190.nc,20190709004247,-23.384,10.022,A,854,AO,20250216140957
aoml/1901716/profiles/D1901716_191.nc,20190718172613,-22.877,9.294,A,854,AO,20250216140958
aoml/1901716/profiles/D1901716_192.nc,20190728102354,-22.944,8.627,A,854,AO,20250216140958
aoml/1901716/profiles/D1901716_193.nc,20190807031934,-23.214,8.517,A,854,AO,20250216140958
aoml/1901716/profiles/D1901716_194.nc,20190816201720,-22.939,8.561,A,854,AO,20250216140958
aoml/1901716/profiles/D1901716_195.nc,20190826131145,-22.297,8.262,A,854,AO,20250216140958
aoml/1901716/profiles/D1901716_196.nc,20190905055728,-21.783,7.791,A,854,AO,20250216140958
aoml/1901716/profiles/D1901716_197.nc,20190914224403,-21.437,7.430,A,854,AO,20250216140958
aoml/1901716/profiles/D1901716_198.nc,20190924153606,-21.239,7.310,A,854,AO,20250216140958
aoml/1901716/profiles/D1901716_199.nc,20191004083844,-21.223,7.252,A,854,AO,20250216140958
aoml/1901716/profiles/D1901716_200.nc,20191014013716,-21.314,7.220,A,854,AO,20250216140959
aoml/1901716/profiles/D1901716_201.nc,20191023183438,-21.450,7.228,A,854,AO,20250216140959
aoml/1901716/profiles/D1901716_202.nc,20191102113415,-21.626,7.336,A,854,AO,20250216140959
aoml/1901716/profiles/D1901716_203.nc,20191112043044,-21.835,7.355,A,854,AO,20250216140959
aoml/1901716/profiles/D1901716_204.nc,20191121212902,-22.123,7.271,A,854,AO,20250216140959
aoml/1901716/profiles/D1901716_205.nc,20191201141336,-22.559,7.195,A,854,AO,20250216140959
aoml/1901716/profiles/D1901716_206.nc,20191211071420,-23.116,7.445,A,854,AO,20250216140959
aoml/1901716/profiles/D1901716_207.nc,20191221000521,-23.532,8.203,A,854,AO,20250216140959
aoml/1901716/profiles/D1901716_208.nc,20191230165635,-23.837,8.889,A,854,AO,20250216140959
aoml/1901716/profiles/D1901716_209.nc,20200109094912,-23.658,9.155,A,854,AO,20250216140959
aoml/1901716/profiles/D1901716_210.nc,20200119024619,-23.079,9.543,A,854,AO,20250216141000
aoml/1901716/profiles/D1901716_211.nc,20200128194219,-22.596,9.947,A,854,AO,20250216141000
aoml/1901716/profiles/D1901716_212.nc,20200207123845,-22.412,10.149,A,854,AO,20250216141000
aoml/1901716/profiles/D1901716_213.nc,20200217052932,-22.529,10.184,A,854,AO,20250216141000
aoml/1901716/profiles/D1901716_214.nc,20200226222914,-22.924,10.317,A,854,AO,20250216141000
aoml/1901716/profiles/D1901716_215.nc,20200307152407,-23.295,10.289,A,854,AO,20250216141000
aoml/1901716/profiles/D1901716_216.nc,20200317081932,-23.405,10.087,A,854,AO,20250216141000
aoml/1901716/profiles/D1901716_217.nc,20200327011430,-23.496,9.937,A,854,AO,20250216141000
aoml/1901716/profiles/D1901716_218.nc,20200405181321,-23.414,10.866,A,854,AO,20250216141000
aoml/1901716/profiles/D1901716_219.nc,20200415111551,-23.714,11.653,A,854,AO,20250216141001
aoml/1901716/profiles/D1901716_220.nc,20200425040835,-24.512,11.373,A,854,AO,20250216141001
aoml/1901716/profiles/D1901716_221.nc,20200504210138,-24.817,10.653,A,854,AO,20250216141001
aoml/1901716/profiles/D1901716_222.nc,20200514140445,-24.922,9.694,A,854,AO,20250216141001
aoml/1901716/profiles/D1901716_223.nc,20200524065021,-25.500,8.178,A,854,AO,20250216141001
aoml/1901716/profiles/D1901716_224.nc,20200602235201,-26.212,7.074,A,854,AO,20250216141001
aoml/1901716/profiles/D1901716_225.nc,20200612163954,-27.148,8.093,A,854,AO,20250216141001
aoml/1901716/profiles/D1901716_226.nc,20200622092136,-26.991,9.189,A,854,AO,20250216141001
aoml/1901716/profiles/D1901716_227.nc,20200702021056,-26.254,8.854,A,854,AO,20250216141002
aoml/1901716/profiles/D1901716_228.nc,20200711185818,-25.576,7.676,A,854,AO,20250216141002
aoml/1901716/profiles/D1901716_229.nc,20200721114712,-24.942,7.077,A,854,AO,20250216141002
aoml/1901716/profiles/D1901716_230.nc,20200731043735,-24.440,7.054,A,854,AO,20250216141002
aoml/1901716/profiles/D1901716_231.nc,20200809213150,-24.385,7.495,A,854,AO,20250216141002
aoml/1901716/profiles/D1901716_232.nc,20200819142024,-24.747,7.882,A,854,AO,20250216141002
aoml/1901716/profiles/D1901716_233.nc,20200829072754,-25.184,7.455,A,854,AO,20250216141002
aoml/1901716/profiles/D1901716_234.nc,20200908002551,-25.095,7.099,A,854,AO,20250216141002
aoml/1901716/profiles/D1901716_235.nc,20200917171709,-24.876,7.205,A,854,AO,20250216141002
aoml/1901716/profiles/D1901716_236.nc,20200927101038,-25.075,7.475,A,854,AO,20250216141003
aoml/1901716/profiles/D1901716_237.nc,20201007030355,-25.912,7.449,A,854,AO,20250216141003
aoml/1901716/profiles/D1901716_238.nc,20201016195441,-26.795,7.037,A,854,AO,20250216141003
aoml/1901716/profiles/D1901716_239.nc,20201026125319,-27.526,6.925,A,854,AO,20250216141003
aoml/1901716/profiles/D1901716_240.nc,20201105055317,-27.381,7.815,A,854,AO,20250216141003
aoml/1901716/profiles/D1901716_241.nc,20201114224929,-26.137,8.026,A,854,AO,20250216141003
aoml/1901716/profiles/D1901716_242.nc,20201124152957,-25.016,7.552,A,854,AO,20250216141003
aoml/1901716/profiles/D1901716_243.nc,20201204080646,-24.273,6.911,A,854,AO,20250216141003
aoml/1901716/profiles/D1901716_244.nc,20201214004815,-23.711,5.879,A,854,AO,20250216141003
aoml/1901716/profiles/D1901716_245.nc,20201223172520,-23.504,5.187,A,854,AO,20250216141004
aoml/1901716/profiles/D1901716_246.nc,20210102101600,-22.948,4.659,A,854,AO,20250216141004
aoml/1901716/profiles/D1901716_247.nc,20210112031706,-22.613,5.155,A,854,AO,20250216141004
aoml/1901716/profiles/D1901716_248.nc,20210121201415,-22.769,5.468,A,854,AO,20250216141004
aoml/1901716/profiles/D1901716_249.nc,20210131130515,-23.024,5.155,A,854,AO,20250216141004
aoml/1901716/profiles/D1901716_250.nc,20210210054932,-23.052,4.879,A,854,AO,20250216141004
aoml/1901716/profiles/D1901716_251.nc,20210219224215,-23.387,5.023,A,854,AO,20250216141004
aoml/1901716/profiles/D1901716_252.nc,20210301153641,-23.863,5.171,A,854,AO,20250216141004
aoml/1901716/profiles/D1901716_253.nc,20210311081640,-24.481,5.236,A,854,AO,20250216141004
aoml/1901716/profiles/D1901716_254.nc,20210321010338,-25.219,4.774,A,854,AO,20250216141005
aoml/1901716/profiles/D1901716_255.nc,20210330175300,-25.838,4.382,A,854,AO,20250216141005
aoml/1901716/profiles/D1901716_256.nc,20210409103837,-26.532,3.958,A,854,AO,20250216141005
aoml/1901716/profiles/D1901716_257.nc,20210419033021,-26.992,3.755,A,854,AO,20250216141005
aoml/1901716/profiles/D1901716_258.nc,20210428201903,-27.282,3.797,A,854,AO,20250216141005
aoml/1901716/profiles/D1901716_259.nc,20210508131036,-27.527,4.045,A,854,AO,20250216141005
aoml/1901716/profiles/D1901716_260.nc,20210518055641,-27.224,4.600,A,854,AO,20250216141005
aoml/1901716/profiles/D1901716_261.nc,20210527223942,-26.576,4.519,A,854,AO,20250216141005
aoml/1901716/profiles/D1901716_262.nc,20210606151929,-26.105,3.977,A,854,AO,20250216141005
aoml/1901716/profiles/D1901716_263.nc,20210616080542,-25.405,3.518,A,854,AO,20250216141006
aoml/1901716/profiles/D1901716_264.nc,20210626004439,-24.999,3.112,A,854,AO,20250216141006
aoml/1901716/profiles/D1901716_265.nc,20210705173423,-24.629,2.737,A,854,AO,20250216141006
aoml/1901716/profiles/D1901716_266.nc,20210715102259,-24.213,2.607,A,854,AO,20250216141006
aoml/1901716/profiles/D1901716_267.nc,20210725031600,-23.591,2.700,A,854,AO,20250216141006
aoml/1901716/profiles/D1901716_268.nc,20210803200445,-22.963,3.243,A,854,AO,20250216141006
aoml/1901716/profiles/D1901716_269.nc,20210813124610,-23.141,3.956,A,854,AO,20250216141006
aoml/1901716/profiles/D1901716_270.nc,20210823053957,-24.031,4.004,A,854,AO,20250216141006
aoml/1901716/profiles/D1901716_271.nc,20210901222515,-24.805,3.572,A,854,AO,20250216141006
aoml/1901716/profiles/D1901716_272.nc,20210911150716,-25.308,3.672,A,854,AO,20250216141007
aoml/1901716/profiles/D1901716_273.nc,20210921075637,-25.517,4.145,A,854,AO,20250216141007
