NaN	NaN	ground	NaN	41
47.2318266667	-8.31106833333	3147.555787835518	-2946.36110687	17
47.3320983333	-8.41511166667	2714.2833426808934	-2679.40448109	17
47.28796	-8.44442	3399.4631028278777	-3183.47883177	17
47.36294	-8.4522	2704.485936314971	-2502.15854415	17
47.3210466667	-8.429085	2788.673715910947	-2776.53538842	17
47.32392	-8.28732	2736.800112715994	-2577.15889923	17
47.34028	-8.38876666667	2627.1371626465475	-2635.61812834	17
46.4370133333	-18.6649683333	3980.6402206857806	-4004.37572135	40
46.4182183333	-18.637075	3870.62463074997	-3826.70276694	40
47.33855	-8.4522	2823.8965083052913	-2697.40566376	17
46.3891316667	-18.6234783333	3771.2756518071537	-3780.96647665	40
46.34957	-18.6086633333	3758.6227141221507	-3795.71958875	40
46.46315	-21.73365	3782.941491134626	-4209.11171692	11
46.2497566667	-18.5564333333	3785.938744338373	-3778.79126568	40
46.172	-18.56606	3812.2700081669836	-3830.5061152	40
46.1806	-19.77937	3790.8342461424336	-4485.46786132	40
46.13458	-18.6314633333	3922.337411269851	-3955.43670932	40
44.34843	-21.3259	3967.7763441851794	-3860.64924816	40
44.44269	-21.52128	3785.5954137547483	-3818.03811441	10
44.59508	-21.68906	3783.5933295871046	-3859.46816008	11
46.10603	-21.7918	3931.1108013860535	-3831.18961827	44
45.2989416667	-23.4524383333	3195.993560100036	-3006.02556093	40
45.34636	-23.86916	3359.0729774655974	-3039.20974997	40
52.75759	-35.18626	2905.620375337745	-3176.11536232	17
52.7448	-35.53079	3518.6972181295523	-3507.46224391	40
52.63103	-38.41965	3469.008378735817	-3531.33812688	40
52.8989	-36.72713	3162.5382820705054	-3758.07073759	11
52.77164	-35.4856783333	3484.5658172827375	-3477.56076892	40
52.86352	-36.57002	3475.762089511556	-3794.76374746	40
52.94799	-37.44153	3415.275115604586	-3440.95322465	40
53.00534	-37.04876	3314.778383029178	-3419.10409161	11
50.97954	-19.40841	3974.1225736637202	-4062.26311558	40
50.91191	-19.49686	3907.9708765803625	-3808.66863044	40
50.83658	-19.45894	3751.2365079323313	-3761.39629451	40
50.8543766667	-19.501255	3761.9443576238154	-3762.36130043	40
50.85357	-19.53147	3739.542283713056	-3753.27770087	40
52.99244	-37.47776	3437.69253307961	-3622.00144285	40
50.8622933333	-19.5408783333	3750.2537761779367	-3746.76804655	44
50.8623566667	-19.541055	3741.487432894279	-3746.72998009	44
50.83658	-19.45894	3756.1065269005494	-3761.39629451	40
50.85512	-19.35175	3733.6972975506246	-3937.45207008	40
50.77976	-19.31414	3715.2141257739722	-3798.21637012	40
50.7386716667	-19.410115	3819.4408578259263	-3813.41427309	40
50.7287666667	-19.5125716667	3799.9689298804146	-3799.54001499	40
50.75963	-19.60043	3750.2885819499497	-3721.11036384	40
50.7579566667	-19.5678433333	3726.911300272795	-3737.87521793	40
50.7442733333	-19.570665	3740.5533075852222	-3740.72373641	40
50.723465	-19.552605	3772.7023782132815	-3773.27361115	40
50.75551	-19.49354	3766.8478014672855	-3803.9554295	40
53.26837	-39.00654	3425.9059735670367	-3525.03737971	40
53.23181	-39.45283	3398.608710655904	-3545.09873787	40
53.1377316667	-40.0082916667	3586.8024225760064	-3621.30934753	40
52.95861	-40.4169416667	3650.1960695123917	-3694.36941039	44
53.0466266667	-39.404845	3666.729415663062	-3577.78801333	40
52.8986283333	-41.5764316667	3611.241040685765	-3723.59452063	11
52.65553	-41.98721	3384.150981269267	-3287.29525338	11
52.21227	-32.81266	3674.795814533198	-3781.23564763	44
52.2491633333	-34.8282	3094.3560500590215	-2943.81578332	40
52.60112	-35.7507366667	2857.7524303807427	-3029.1329066	40
52.6307616667	-36.3512833333	3263.1661482677086	-3053.98159802	40
52.60095	-36.65721	3204.6060313615494	-3233.87850153	40
50.21766	-45.67404	3451.229927148817	-3528.46758039	11
52.8440133333	-36.0149666667	3488.4434116241855	-3199.42763776	40
48.9264483333	-43.6777683333	3275.974395891913	-3274.27435232	11
48.4926	-20.54155	3973.075547284215	-4065.12076289	40
52.86086	-35.93129	3143.995793230963	-2963.14728013	40
48.55793	-43.31306	3326.8476699121784	-3480.11367442	40
52.45336	-33.93513	3455.4112767455313	-2806.25429208	44
48.51447	-43.2759	3434.2055765680784	-3395.93802709	40
52.8060316667	-36.418735	3600.5514823271237	-3604.01278522	40
52.78547	-36.32401	3613.2262626575507	-3744.39077982	44
52.82232	-35.97936	3554.7399476817745	-3335.75446609	40
53.03988	-37.1423366667	3443.529201028791	-3338.98669764	11
53.2528	-36.70198	3077.475072204105	-3018.37572558	40
53.2855066667	-36.538675	2881.044027364054	-2701.85608335	40
53.223455	-36.66473	3055.01574399126	-3053.34318049	40
53.24139	-36.83393	2979.777478801689	-3083.41192034	40
53.2497516667	-36.719475	3073.5687172847915	-3035.2187032	40
53.4080866667	-36.7500183333	2769.5315280414134	-2729.23196006	40
59.37622	-36.1619566667	3093.4448923414234	-3112.09393648	11
59.8505933333	-35.8440033333	3070.873732236981	-3064.93370223	40
59.17684	-35.80614	2927.475006023027	-2998.28820317	40
59.97494	-35.47936	3061.080385050181	-3073.12642682	40
58.901555	-35.8034466667	2528.5652409912313	-2626.53565748	40
60.3247566667	-35.6885016667	3034.6341201527343	-3048.94068941	11
58.9326916667	-35.321785	2753.5612283411024	-2835.48534511	17
60.25291	-35.55448	2799.2132631141885	-2762.11674334	41
59.0641816667	-35.8003133333	2611.7111730997526	-2777.44822477	11
60.20431	-35.3205666667	3054.1902712544606	-2888.03910181	41
58.7591883333	-36.4893333333	2924.643756332472	-3099.60399142	40
60.442525	-35.387165	3041.4403072582745	-3049.51296346	11
58.37268	-36.309	2933.5298144423004	-3005.09368578	40
60.5209833333	-35.40737	3034.586906898586	-2930.13347288	41
60.2310066667	-35.9341283333	3037.585911542822	-3057.12537003	11
58.92361	-35.17418	3005.6797809131435	-2772.8977458	44
59.96545	-34.76312	3059.130104782989	-3039.47228982	40
60.03256	-35.72126	3057.1610737222195	-3082.60990252	41
59.7267583333	-36.2295483333	3075.785584820493	-3087.35443514	40
59.9143016667	-34.9711233333	2932.1852535719154	-3081.02891446	11
60.0717383333	-36.7098166667	3056.1751952912427	-3063.92591044	41
59.9596583333	-37.8124866667	3058.1552133459336	-3071.11242828	40
59.1241833333	-35.2770333333	3041.7623586552804	-3004.55537215	40
60.177745	-38.006585	3038.5751813824522	-3022.6824	41
59.4295683333	-36.2899183333	3092.4553402702372	-3091.92383457	40
60.4325233333	-35.9882633333	3020.9384211592833	-2989.67823576	41
60.98597	-36.50025	2904.5842315294603	-2930.71014045	17
51.26468	-39.39433	3800.758848807228	-3656.80742497	44
61.0724	-37.27025	2874.278157426554	-2894.7603968	17
59.2676066667	-34.5539016667	2701.6599616483827	-2759.7141292	11
61.26955	-36.6909	2852.738118923887	-2773.70584925	41
59.20874	-34.48687	2723.187248294465	-2674.64792839	11
61.80861	-35.83765	2840.8937126338415	-2831.53756279	11
51.70958	-40.45057	3870.7035365662755	-3088.79600365	40
59.19239	-33.02974	2222.915062868378	-2054.52816963	11
61.22581	-40.19696	2830.272580414596	-2011.2567601	41
52.2265816667	-41.0171066667	2859.803662847106	-2951.89169215	40
58.94692	-34.67318	2784.844143414819	-2577.33976859	40
61.879165	-36.1748433333	2753.895591613088	-2769.63578376	11
52.23105	-41.02062	3069.93964942806	-2952.99895532	40
58.6471	-35.3141783333	3040.9044374476944	-3109.16637007	44
61.9945983333	-34.6118666667	2885.7964590992788	-2855.64615928	41
52.292215	-40.5228283333	3150.9909986210087	-3159.26056828	40
58.6150783333	-36.5814316667	3046.7713322144946	-3034.39851528	40
61.18371	-34.0514366667	2986.5838649401435	-2961.42232511	41
52.2719766667	-40.1119833333	3139.2778408115046	-3147.18693755	44
61.30571	-33.99127	2983.6258795864	-2942.37777775	41
52.145575	-39.8965816667	3178.374166390358	-3136.42394552	44
61.182535	-34.3586	2977.7951315140153	-2914.36461701	41
51.8619033333	-39.756925	2979.1664593986425	-2976.07973332	44
61.41493	-35.31121	2941.6056273291074	-2899.28187475	41
51.64207	-39.84258	3156.0574794630343	-3104.25276466	40
61.6337533333	-35.7958066667	2843.863445539343	-2828.26471595	17
59.21501	-38.9058183333	3033.928207711594	-3063.0760216	11
60.8618616667	-35.8352833333	2957.360305801844	-2978.24194539	11
60.857345	-36.5999033333	2952.4778356762185	-2940.27764289	11
61.7737483333	-35.5405583333	2874.121751159254	-2886.38410794	41
61.90317	-34.11244	2935.634607361925	-2942.8356612	41
62.53093	-33.99196	2874.9326648198225	-2852.38870782	17
58.15399	-37.91671	2868.1129119312136	-2778.51626481	40
62.41714	-33.36794	2912.0781316286016	-2896.48927665	41
57.9760933333	-37.7280266667	2997.1237761641555	-2951.26130211	40
62.753455	-33.9300183333	2857.299174516116	-2865.92976559	41
