lat,lon,grnd,wmo,cycle,date,uncertainty2,tid_flag2,gebco2
-64.11315,153.80222,3523.2167857999066,6902891.0,10.0,2024-04-14 07:59:10,1339.0,-1,-3511.0
-64.15726,153.94979,3508.596141517145,6902891.0,11.0,2024-04-24 08:11:34,1166.3,-1,-3481.0
-64.1666,154.75947,3435.532398310001,6902891.0,12.0,2024-05-04 07:54:30,1432.8,-1,-3316.0
-62.517788333333336,154.77393666666666,3370.6552633094198,6902891.0,18.0,2024-07-03 06:24:43,1220.5,9998,-3408.0
-62.007538333333336,154.76778166666668,3217.6954709846227,6902891.0,19.0,2024-07-13 04:52:15,996.5,9998,-3099.0
-61.285315,154.56755666666666,1747.7013804859937,6902891.0,20.0,2024-07-22 14:13:08,501.4,9998,-1938.0
-60.977716666666666,154.17288833333333,2944.63616597509,6902891.0,21.0,2024-08-02 02:35:38,1520.6,9998,-2986.0
-60.755833333333335,153.84837833333333,3063.8193354911177,6902891.0,22.0,2024-08-12 03:53:31,1821.5,9998,-2656.0
-60.351261666666666,153.45842,2750.3136765058407,6902891.0,23.0,2024-08-22 00:56:09,1568.5,-1,-2821.0
-60.35122,153.30525,2860.761615797649,6902891.0,24.0,2024-09-01 01:24:11,1810.8,9998,-2740.0
-60.378011666666666,153.278435,2524.349856668829,6902891.0,25.0,2024-09-10 22:38:15,1548.0,9998,-2562.0
-60.463816666666666,153.43858833333334,2672.062545862874,6902891.0,26.0,2024-09-21 00:16:11,1599.5,9998,-2714.0
-60.54418,153.46756,2688.67095649564,6902891.0,27.0,2024-09-30 23:50:45,1616.7,9998,-2758.0
-60.60378,153.50028,2679.856804642002,6902891.0,28.0,2024-10-11 00:06:10,1595.3,9998,-2767.0
-60.5897,153.59818,2729.730195940879,6902891.0,29.0,2024-10-20 23:51:07,1761.7,-1,-2858.0
-60.39687,153.59726,2889.087131003973,6902891.0,30.0,2024-10-31 01:47:25,1269.9,9998,-2989.0
-60.24866,149.6811,3374.173773467379,6902891.0,31.0,2024-11-10 06:18:23,4016.2,9998,-3230.0
-61.108396666666664,155.37298666666666,3052.9961838153486,6902891.0,32.0,2024-11-20 03:48:09,3281.5,9998,-2836.0
-61.38984833333333,155.28174666666666,2925.006438863592,6902891.0,33.0,2024-11-30 02:02:38,3512.0,-1,-2892.0
-61.57829,155.11963,3165.1198736419738,6902891.0,34.0,2024-12-10 04:32:04,1214.1,9998,-2884.0
-61.635135,155.033245,2711.9086808529814,6902891.0,35.0,2024-12-20 00:08:39,282.9,9998,-2698.0
-61.76940833333333,155.19838333333334,2587.6734710302994,6902891.0,36.0,2024-12-29 23:03:46,505.3,-1,-2617.0
-61.66092833333333,155.72658,2751.9867561617566,6902891.0,37.0,2025-01-09 00:32:41,2443.6,9998,-2799.0
-61.59739,156.27110333333334,2980.6288249178374,6902891.0,38.0,2025-01-19 02:51:13,999.5,9998,-2985.0
-61.66500166666667,156.449185,2700.1692790471984,6902891.0,39.0,2025-01-29 00:09:29,781.8,-1,-2693.0
-61.424033333333334,156.64373833333335,2709.9974783144744,6902891.0,40.0,2025-02-08 00:25:42,689.4,9998,-2800.0
-61.04681166666666,157.25245,2974.896927063653,6902891.0,41.0,2025-02-18 02:53:45,595.9,9998,-2843.0
-61.34887,157.51818,2728.5901047267785,6902891.0,42.0,2025-02-28 00:15:06,771.7,9998,-2724.0
-61.84975,157.84584666666666,2564.177385057358,6902891.0,43.0,2025-03-09 23:23:33,1300.1,-1,-2599.0
-61.58951,158.22658,2578.9044698283974,6902891.0,44.0,2025-03-19 23:06:33,867.1,-1,-2521.0
-61.31436333333333,158.14366666666666,2560.3697669302956,6902891.0,45.0,2025-03-29 23:22:45,685.1,-1,-2645.0
-61.22181,157.76978,2593.65315321075,6902891.0,46.0,2025-04-08 23:21:27,593.2,9998,-2629.0
-61.50646666666667,157.36711333333332,2866.3647917661565,6902891.0,47.0,2025-04-19 01:39:21,486.4,-1,-2673.0
-61.95370833333333,157.32066,2519.146621761452,6902891.0,48.0,2025-04-28 22:37:02,966.6,9998,-2491.0
-61.75843,158.42378,2576.9141892166904,6902891.0,49.0,2025-05-08 22:49:33,1381.9,9998,-2390.0
-61.42425,159.16437666666667,2313.639616249693,6902891.0,50.0,2025-05-18 20:31:45,1353.0,9998,-2338.0
-61.44233,159.61955,2438.004711791196,6902891.0,51.0,2025-05-28 22:08:23,1464.8,9998,-2384.0
-61.45063,160.33103,2427.233935100267,6902891.0,52.0,2025-06-07 21:19:39,2912.0,9998,-2466.0
-61.057165,161.31836333333334,2962.198363364093,6902891.0,53.0,2025-06-18 02:53:38,3799.0,-1,-2999.0
-60.777085,161.41720833333332,2776.6155330917604,6902891.0,54.0,2025-06-28 01:14:34,1302.3,9998,-2794.0
-60.45456,161.19719,2746.380480272091,6902891.0,55.0,2025-07-08 00:37:07,1119.4,-1,-2940.0
-60.574436666666664,161.20850333333334,2713.111275247196,6902891.0,56.0,2025-07-18 00:12:08,441.0,9998,-2785.0
-60.59881,161.26483,2646.6045517375096,6902891.0,57.0,2025-07-27 23:34:33,353.3,9998,-2943.0
-60.83869,160.96,3088.2034362389213,6902891.0,58.0,2025-08-07 03:47:00,1271.2,9998,-3203.0
-60.93335,160.58453,2818.6098844567987,6902891.0,59.0,2025-08-17 01:59:06,1949.3,9998,-2273.0
-61.128096666666664,160.226995,2774.584141743261,6902891.0,60.0,2025-08-27 01:11:31,3838.5,9998,-2699.0
-61.36105,160.07442,2581.885195914805,6902891.0,61.0,2025-09-05 23:02:10,2566.0,9998,-2484.0
-61.42538,161.06725,3029.490278383146,6902891.0,62.0,2025-09-16 03:16:06,4158.9,9998,-2889.0
-61.33092666666667,161.94886666666667,2993.3851942454085,6902891.0,63.0,2025-09-26 03:12:03,3628.2,-1,-3330.0
-61.399858333333334,162.518385,2143.1318195737504,6902891.0,64.0,2025-10-05 19:04:39,2551.4,9998,-2197.0
-61.42557,163.27204,2816.5470972266935,6902891.0,65.0,2025-10-16 01:27:11,2830.6,-1,-2740.0
-61.5176,163.58526333333333,2861.477011337266,6902891.0,66.0,2025-10-26 01:49:30,2585.4,9998,-2840.0
58.40109,-52.13102,3488.72740487104,6902895.0,56.0,2023-12-01 22:37:39,580.4,-1,-3536.0
58.49610166666667,-52.609075,3367.8272615961077,6902895.0,57.0,2023-12-11 15:18:14,663.6,-1,-3380.0
58.69304666666667,-52.95983833333333,3384.3477238866,6902895.0,58.0,2023-12-21 21:34:57,293.6,-1,-3394.0
58.553421666666665,-52.91775833333333,3388.286364868216,6902895.0,59.0,2023-12-31 21:34:09,610.3,-1,-3478.0
58.321463333333334,-52.915375,3446.8416493030104,6902895.0,60.0,2024-01-10 22:11:05,1450.1,-1,-3464.0
58.06313333333333,-53.475878333333334,3465.434464616199,6902895.0,61.0,2024-01-20 21:53:54,976.6,-1,-3471.0
57.95977,-52.57569,3479.1090041799202,6902895.0,62.0,2024-01-30 22:20:08,1506.2,9998,-3467.0
57.922981666666665,-51.71073,3479.119636557156,6902895.0,63.0,2024-02-09 22:28:32,318.8,9998,-3456.0
58.33765,-51.79953,3512.1330412212883,6902895.0,64.0,2024-02-19 22:41:03,453.8,9998,-3579.0
59.154215,-51.87173833333333,3463.174883953529,6902895.0,65.0,2024-02-29 21:57:36,1614.1,-1,-3476.0
59.240916666666664,-53.49175833333334,3341.2959653751177,6902895.0,66.0,2024-03-10 20:41:34,1014.0,-1,-3387.0
59.25642833333333,-52.75615166666667,3456.324073410521,6902895.0,67.0,2024-03-20 21:56:00,1199.7,-1,-3462.0
60.275731666666665,-53.410401666666665,3281.533522996809,6902895.0,68.0,2024-03-30 20:34:11,600.9,9998,-3272.0
59.86243,-52.24408,3387.9262021972954,6902895.0,69.0,2024-04-09 21:19:04,1001.0,-1,-3376.0
60.17302,-51.84682,3324.4692657966266,6902895.0,70.0,2024-04-19 20:39:32,366.7,9998,-3333.0
60.05441,-50.80159,3249.4039137126665,6902895.0,71.0,2024-04-29 20:24:38,241.5,9998,-3252.0
59.710225,-50.973575,3409.4135320549426,6902895.0,72.0,2024-05-09 22:19:07,163.4,-1,-3399.0
60.241295,-49.67968833333333,3022.9372095468766,6902895.0,73.0,2024-05-19 18:11:31,982.0,9998,-3010.0
59.788896666666666,-50.81209333333334,3355.7736008722345,6902895.0,74.0,2024-05-29 21:01:25,273.3,-1,-3373.0
59.505676666666666,-49.81585333333334,3412.394067725444,6902895.0,75.0,2024-06-08 22:04:54,233.6,9998,-3437.0
59.87049833333333,-50.237125,3258.230749486383,6902895.0,76.0,2024-06-18 20:09:41,412.5,9998,-3285.0
60.214438333333334,-50.289655,3064.9269455030176,6902895.0,77.0,2024-06-28 18:23:31,1417.0,9998,-3085.0
60.931,-50.85601,3018.866862195978,6902895.0,78.0,2024-07-08 17:54:29,3806.7,9998,-3024.0
61.0051,-51.25878,3052.0445976488895,6902895.0,79.0,2024-07-18 18:23:40,1937.2,9998,-3040.0
60.94933,-53.861806666666666,3055.9629456742573,6902895.0,80.0,2024-07-28 18:19:04,794.5,-1,-3042.0
60.69647,-53.710455,3090.1902369332556,6902895.0,81.0,2024-08-07 18:40:40,454.0,-1,-3074.0
60.268346666666666,-53.87656833333333,3236.6674943885573,6902895.0,82.0,2024-08-17 20:13:45,751.3,-1,-3269.0
59.928826666666666,-54.02019333333333,3315.7578121982992,6902895.0,83.0,2024-08-27 21:12:08,710.5,-1,-3366.0
60.159481666666665,-54.762571666666666,3217.1847092264807,6902895.0,84.0,2024-09-06 19:58:03,1122.6,9998,-3205.0
60.13606166666667,-54.554975,3244.5054614364276,6902895.0,85.0,2024-09-16 20:19:04,1019.9,9998,-3240.0
60.693005,-54.09574,3075.548929774244,6902895.0,86.0,2024-09-26 18:46:58,110.5,9998,-3060.0
60.047268333333335,-55.14050666666667,3209.4086267958846,6902895.0,87.0,2024-10-06 20:09:33,1284.5,9998,-3212.0
59.80256,-56.019555,3171.417940704047,6902895.0,88.0,2024-10-16 19:36:01,1389.4,-1,-3091.0
59.44715,-56.16377833333333,3092.450943722673,6902895.0,89.0,2024-10-26 18:30:37,1382.1,-1,-3102.0
59.39814,-56.032833333333336,3094.4156001507477,6902895.0,90.0,2024-11-05 18:38:52,1399.2,-1,-3120.0
59.100085,-55.331981666666664,3269.163630301216,6902895.0,91.0,2024-11-15 20:41:01,1397.3,-1,-3280.0
59.322401666666664,-56.280318333333334,3124.6946880826795,6902895.0,92.0,2024-11-25 19:13:33,1480.9,-1,-3047.0
59.86378333333333,-55.170975,3209.455764228012,6902895.0,93.0,2024-12-05 19:47:03,699.7,9998,-3280.0
59.25101166666666,-54.77415333333333,3291.5571983204286,6902895.0,94.0,2024-12-15 20:33:25,1428.1,9998,-3312.0
59.60993,-55.48418,3186.1040905746936,6902895.0,95.0,2024-12-25 20:02:38,831.5,-1,-3165.0
59.79382,-54.05645,3321.644687941887,6902895.0,96.0,2025-01-04 20:32:35,969.6,9998,-3331.0
59.62302666666667,-53.688625,3361.6683676554694,6902895.0,97.0,2025-01-14 21:24:34,1289.4,9998,-3334.0
58.96194833333333,-53.561645,3374.5236926951575,6902895.0,98.0,2025-01-24 21:06:46,279.9,-1,-3384.0
58.960703333333335,-52.86975666666667,3400.846962431326,6902895.0,99.0,2025-02-03 21:34:38,92.9,-1,-3445.0
59.347705,-52.820135,3455.323907219063,6902895.0,100.0,2025-02-13 22:11:14,1330.1,-1,-3442.0
59.29253333333333,-53.776511666666664,3371.5080706181966,6902895.0,101.0,2025-02-23 21:18:32,1153.6,9998,-3406.0
59.391105,-52.494285,3440.6924465118614,6902895.0,102.0,2025-03-05 21:37:16,1532.9,-1,-3441.0
59.528731666666665,-52.15917,3428.95814860644,6902895.0,103.0,2025-03-15 21:49:36,1469.9,-1,-3427.0
59.35372,-52.12156,3432.9054697981715,6902895.0,104.0,2025-03-25 21:35:10,1674.7,-1,-3460.0
59.010405,-52.50658166666667,3466.139161522502,6902895.0,105.0,2025-04-04 22:20:36,520.4,-1,-3470.0
58.95267,-52.74081,3443.739090158486,6902895.0,106.0,2025-04-14 21:52:49,127.6,-1,-3450.0
58.44248666666667,-52.95664,3424.3879424273214,6902895.0,107.0,2025-04-24 22:05:01,1089.0,-1,-3431.0
58.34113,-52.99314666666667,3453.658929276401,6902895.0,108.0,2025-05-04 22:01:00,1423.3,-1,-3477.0
59.036791666666666,-52.46154,3452.487312751079,6902895.0,109.0,2025-05-14 22:13:11,730.8,-1,-3475.0
58.877943333333334,-51.55614166666667,3492.488777684043,6902895.0,110.0,2025-05-24 22:44:00,1006.2,9998,-3485.0
59.24667,-52.35872,3468.0216514719014,6902895.0,111.0,2025-06-03 22:43:35,1474.7,-1,-3469.0
59.006323333333334,-51.57949333333333,3478.809384755605,6902895.0,112.0,2025-06-13 22:15:37,1348.4,9998,-3480.0
58.417743333333334,-53.15508666666667,3439.9912413936263,6902895.0,113.0,2025-06-23 22:10:13,1249.2,-1,-3457.0
58.50165833333333,-53.954825,3406.824203593777,6902895.0,114.0,2025-07-03 22:09:38,889.2,9998,-3412.0
58.13930833333333,-52.476108333333336,3470.2857690742508,6902895.0,115.0,2025-07-13 22:00:36,1281.9,9998,-3484.0
57.43381,-52.27699,3508.4989708179082,6902895.0,116.0,2025-07-23 22:48:15,886.4,9998,-3558.0
57.079095,-52.315635,3514.4506962381292,6902895.0,117.0,2025-08-02 22:56:32,478.6,9998,-3559.0
57.149116666666664,-52.14843833333333,3507.6082971588,6902895.0,118.0,2025-08-12 22:45:29,432.5,9998,-3538.0
56.8993,-51.32993,3568.0966985515347,6902895.0,119.0,2025-08-22 23:03:35,649.1,9998,-3579.0
50.76586,-31.44032,3721.063793131843,6902970.0,121.0,2023-12-03 02:54:39,1339.4,9998,-3637.0
39.03386833333333,-25.585511666666665,2908.2865047593973,6903028.0,92.0,2023-12-06 17:24:10,448.3,-1,-2947.0
38.909758333333336,-25.502671666666668,3036.509760938316,6903028.0,93.0,2023-12-16 18:27:08,595.9,9998,-3034.0
38.968313333333334,-25.3934,3105.9393181028813,6903028.0,94.0,2023-12-26 19:11:42,258.5,9998,-3096.0
39.01871666666667,-25.316998333333334,3172.4154982073783,6903028.0,95.0,2024-01-05 20:11:39,314.2,-1,-3160.0
39.148585,-25.332553333333333,3220.2773647940667,6903028.0,96.0,2024-01-15 20:31:59,499.5,-1,-3322.0
39.16276,-25.3638,3284.7737287067494,6903028.0,97.0,2024-01-25 21:02:00,499.1,-1,-3355.0
39.1756,-25.395025,3235.907711555134,6903028.0,98.0,2024-02-04 20:39:06,477.5,-1,-3252.0
39.156861666666664,-25.417035,3207.5680734654593,6903028.0,99.0,2024-02-14 20:23:44,425.1,-1,-3219.0
39.08120666666667,-25.43937,3213.4548331620645,6903028.0,100.0,2024-02-24 20:17:45,285.5,-1,-3182.0
38.99162666666667,-25.457211666666666,3107.8886766548185,6903028.0,101.0,2024-03-05 19:29:39,291.6,9998,-3086.0
38.8339,-25.28698,3072.7236700966964,6903028.0,102.0,2024-03-15 18:52:39,365.8,9998,-3107.0
38.767358333333334,-25.426983333333332,2976.86548139094,6903028.0,103.0,2024-03-25 17:56:56,786.4,9998,-2953.0
38.507775,-25.408258333333333,2866.3284755153113,6903028.0,104.0,2024-04-04 16:50:14,1297.2,9998,-2802.0
38.425268333333335,-25.394223333333333,3022.945378901201,6903028.0,105.0,2024-04-14 18:29:47,1685.6,9998,-2973.0
38.413295,-25.50815,2904.5334122125346,6903028.0,106.0,2024-04-24 17:11:13,1685.4,9998,-2887.0
38.26044666666667,-25.39215,2695.963785053788,6903028.0,107.0,2024-05-04 15:14:39,2291.9,9998,-2636.0
38.06024,-25.05547,2556.8251085150814,6903028.0,108.0,2024-05-14 12:58:08,3642.2,9998,-2489.0
37.85995,-24.5719,2677.4416974439036,6903028.0,109.0,2024-05-24 13:51:39,1871.2,9998,-2547.0
-8.083326666666666,47.494195,3146.402151625869,6903031.0,50.0,2024-03-02 08:23:39,1575.6,-1,-3694.0
-8.038271666666667,47.309493333333336,3072.9128655558366,6903031.0,51.0,2024-03-12 08:46:05,1851.0,-1,-3357.0
-7.88891,47.350541666666665,2720.7943028165723,6903031.0,52.0,2024-03-22 04:24:39,1617.1,-1,-3167.0
-7.068843333333334,49.30728166666667,3093.5653579307964,6903031.0,59.0,2024-05-31 08:52:03,777.3,-1,-3088.0
-6.655431666666667,49.460766666666665,2937.7162964378463,6903031.0,60.0,2024-06-10 07:10:42,505.6,-1,-2998.0
-6.803608333333333,49.657338333333335,3544.902716489689,6903031.0,61.0,2024-06-20 13:45:45,674.9,-1,-3470.0
-5.679448333333333,51.82456,1993.2391887102078,6903031.0,86.0,2025-02-24 20:49:46,592.6,-1,-4657.0
55.70984,-56.32759,2329.4244754662195,6903039.0,91.0,2023-12-08 09:31:44,5820.0,-1,-2234.0
54.93455,-52.16881,1952.9212778632418,6903039.0,93.0,2023-12-28 04:27:46,4399.6,9998,-2330.0
53.748578333333334,-52.03619166666667,2069.9321062043755,6903039.0,95.0,2024-01-17 06:33:46,6184.3,9998,-2065.0
52.935113333333334,-51.1145,2469.13215105813,6903039.0,96.0,2024-01-27 10:45:12,7041.0,9998,-2550.0
52.02384833333333,-49.59252333333333,3019.190330084852,6903039.0,97.0,2024-02-06 15:19:35,3338.1,9998,-3049.0
50.61376833333333,-49.013635,2195.137571232351,6903039.0,99.0,2024-02-26 07:45:38,3323.9,-1,-2137.0
50.273558333333334,-48.673806666666664,2334.468620470968,6903039.0,100.0,2024-03-07 09:39:41,3188.5,-1,-2345.0
49.95415166666667,-48.48402333333333,2245.2979407081316,6903039.0,101.0,2024-03-17 08:27:45,3013.2,9998,-2249.0
49.437826666666666,-48.25130333333333,2291.500484106917,6903039.0,102.0,2024-03-27 08:46:40,2600.8,9998,-2320.0
48.829675,-47.94805,2298.4928148757103,6903039.0,103.0,2024-04-06 09:22:09,2609.1,-1,-2296.0
48.573245,-47.60655833333333,2294.6238166569333,6903039.0,104.0,2024-04-16 08:46:38,3530.0,9998,-2324.0
48.67753,-46.35429666666667,2494.5789777072446,6903039.0,105.0,2024-04-26 10:55:33,6275.9,-1,-2482.0
48.853296666666665,-44.046326666666666,2305.3526542861478,6903039.0,106.0,2024-05-06 09:08:15,3536.2,9998,-2173.0
46.90779666666667,-43.09061666666667,3200.4036463242796,6903039.0,107.0,2024-05-16 16:48:47,2279.1,-1,-3553.0
46.85263,-42.8844,3543.9891969211535,6903039.0,108.0,2024-05-26 21:05:54,1339.4,-1,-3580.0
43.728991666666666,-43.696555000000004,3123.1604366159845,6903039.0,146.0,2025-02-04 16:22:03,6959.5,9998,-3328.0
61.541225,-34.99961666666667,2931.809507943992,6903041.0,91.0,2023-12-10 17:49:25,1284.8,9998,-2939.0
61.48930166666667,-35.108605,2930.844534055307,6903041.0,92.0,2023-12-20 17:33:21,1281.2,9998,-2942.0
61.53496,-35.48519,2906.413807315436,6903041.0,93.0,2023-12-30 17:29:31,1558.4,9998,-2925.0
62.08251,-36.57898,2649.233331137179,6903041.0,94.0,2024-01-09 14:39:15,615.5,9998,-2619.0
62.37426,-33.88313,2885.712934976193,6903041.0,95.0,2024-01-19 16:21:02,945.6,9998,-2910.0
63.25383,-33.13746,2825.92732418329,6903041.0,96.0,2024-01-29 16:43:11,1468.4,9998,-2821.0
63.11413,-33.88794,2792.732310023011,6903041.0,97.0,2024-02-08 16:25:12,1337.4,9998,-2790.0
62.56104,-34.861045,2793.8255059602666,6903041.0,98.0,2024-02-18 16:31:34,519.0,9998,-2794.0
62.18632,-34.84094,2843.7428730187494,6903041.0,99.0,2024-02-28 16:37:43,1545.7,9998,-2860.0
61.846698333333336,-33.458346666666664,2946.390930443275,6903041.0,100.0,2024-03-09 18:16:30,428.2,9998,-2943.0
61.21040833333333,-34.182388333333336,2934.815163375071,6903041.0,101.0,2024-03-19 18:21:45,387.6,9998,-2980.0
60.97118,-33.32122,2983.70381605877,6903041.0,102.0,2024-03-29 18:29:43,1296.7,9998,-2719.0
61.02370333333333,-33.77536333333333,2982.7149774420654,6903041.0,103.0,2024-04-08 18:30:09,964.1,9998,-2986.0
61.14459,-35.339,2954.3647927570746,6903041.0,104.0,2024-04-18 17:58:42,981.5,9998,-2948.0
61.142015,-36.95001,2856.6750144719126,6903041.0,105.0,2024-04-28 16:51:08,695.6,9998,-2807.0
61.87616166666667,-37.26307,2622.867515104157,6903041.0,106.0,2024-05-08 14:01:37,508.2,9998,-2592.0
62.10524,-37.77417,2497.587670989336,6903041.0,107.0,2024-05-18 12:21:02,557.4,9998,-2512.0
61.400045,-39.4239,2526.10451932343,6903041.0,108.0,2024-05-28 12:33:32,1252.6,9998,-2561.0
60.453185,-39.773005,2635.8754042648884,6903041.0,109.0,2024-06-07 13:19:16,926.0,9998,-2708.0
59.89727,-39.2806,2753.346368773663,6903041.0,110.0,2024-06-17 16:06:41,209.9,9998,-2765.0
59.442366666666665,-40.28219,2746.60303720568,6903041.0,111.0,2024-06-27 16:10:31,571.1,9998,-2737.0
59.003735,-41.64312833333334,2663.572926293766,6903041.0,112.0,2024-07-07 15:08:44,1268.9,9998,-2629.0
58.203675,-44.369458333333334,2517.9427946585956,6903041.0,113.0,2024-07-17 12:26:08,1842.3,9998,-2496.0
58.45590166666667,-45.94527166666666,2423.8985139964357,6903041.0,114.0,2024-07-27 11:06:00,718.7,9998,-2438.0
59.08038833333333,-45.945525,2406.1474224652143,6903041.0,115.0,2024-08-06 11:20:46,980.3,9998,-2438.0
59.8836,-47.58672,2867.7086665291686,6903041.0,116.0,2024-08-16 15:53:09,7999.8,9998,-2795.0
61.179381666666664,-50.775573333333334,2954.3567709318995,6903041.0,117.0,2024-08-26 18:05:09,10887.7,9998,-2981.0
62.13979666666667,-53.409926666666664,2831.05022387569,6903041.0,118.0,2024-09-05 16:42:10,2081.6,9998,-2841.0
61.270136666666666,-55.13578166666667,2855.6693623906194,6903041.0,119.0,2024-09-15 17:02:10,1471.9,9998,-2861.0
60.827396666666665,-56.98163666666667,2897.7817460662277,6903041.0,120.0,2024-09-25 17:11:15,1309.5,9998,-2874.0
59.99575,-57.12067,2862.797041296857,6903041.0,121.0,2024-10-05 17:05:17,822.1,9998,-2871.0
59.30322,-57.912726666666664,2830.705394477538,6903041.0,122.0,2024-10-15 16:55:39,2702.9,-1,-2714.0
58.35718,-57.76999,2729.244678302414,6903041.0,123.0,2024-10-25 15:45:46,3320.0,-1,-2776.0
57.50648,-56.81942,2825.2592726324087,6903041.0,124.0,2024-11-04 16:50:42,3818.6,9998,-2845.0
56.99204,-55.98885333333333,2831.2469077172864,6903041.0,125.0,2024-11-14 16:41:37,4176.7,9998,-2810.0
56.21617833333333,-55.84767166666666,2769.833484529218,6903041.0,126.0,2024-11-24 16:10:39,4090.6,9998,-2779.0
55.78455,-54.109276666666666,2942.964032875397,6903041.0,127.0,2024-12-04 18:06:16,4703.4,9998,-2960.0
55.31064166666667,-52.880563333333335,3094.4993081309885,6903041.0,128.0,2024-12-14 19:42:47,6242.0,9998,-3114.0
35.61427,-16.15774,3223.245090486778,6903071.0,105.0,2023-12-04 20:38:05,907.3,9998,-3125.0
35.69938333333333,-16.105641666666667,3770.062806519912,6903071.0,106.0,2023-12-15 01:55:02,963.3,9998,-3725.0
35.80954166666667,-16.010175,3708.5748771231215,6903071.0,107.0,2023-12-25 00:52:39,747.2,9998,-3694.0
35.945095,-16.02713,3656.8208881278088,6903071.0,108.0,2024-01-04 00:53:05,601.8,9998,-3645.0
36.05477833333333,-16.039743333333334,3689.9592108682978,6903071.0,109.0,2024-01-14 00:49:02,516.1,9998,-3715.0
36.21401,-15.92915,3778.669848713594,6903071.0,110.0,2024-01-24 02:21:53,446.5,9998,-3810.0
36.36664,-15.8964,3794.2217763713693,6903071.0,111.0,2024-02-03 02:40:00,427.3,9998,-3779.0
36.071435,-15.752495,3265.152490993097,6903071.0,113.0,2024-02-22 20:32:57,338.4,9998,-3259.0
36.00781,-15.68327,3277.8778844152953,6903071.0,114.0,2024-03-03 20:40:15,351.2,9998,-3040.0
42.10719,-22.49331,3708.4234175849033,6903081.0,92.0,2023-12-07 01:02:29,583.0,9998,-3600.0
42.00304833333333,-22.522766666666666,3733.8075529613166,6903081.0,93.0,2023-12-17 01:35:31,643.1,9998,-3731.0
42.00717,-22.561336666666666,3676.2799418873537,6903081.0,94.0,2023-12-27 00:26:01,673.4,9998,-3664.0
41.94339,-22.53346,3633.3905787224703,6903081.0,95.0,2024-01-06 00:03:44,633.1,9998,-3651.0
41.96192333333333,-22.559378333333335,3647.038740360607,6903081.0,96.0,2024-01-16 00:36:39,661.4,9998,-3662.0
41.90876166666666,-22.591505,3538.773436608648,6903081.0,97.0,2024-01-25 23:26:39,658.2,9998,-3507.0
41.81689,-22.62386,3668.5426464362904,6903081.0,98.0,2024-02-05 00:12:40,632.4,9998,-3633.0
41.722411666666666,-22.639055,3878.144823546313,6903081.0,99.0,2024-02-15 06:17:05,576.1,9998,-3898.0
41.87267,-22.56756,3508.5343442242115,6903081.0,104.0,2024-04-04 23:16:45,609.5,9998,-3533.0
41.92731,-22.563428333333334,3569.013926378082,6903081.0,105.0,2024-04-14 23:51:02,646.9,9998,-3603.0
41.97685,-22.60872,3676.2901673575925,6903081.0,106.0,2024-04-25 00:59:07,723.0,9998,-3654.0
42.040056666666665,-22.575993333333333,3633.3583581487846,6903081.0,107.0,2024-05-05 00:17:14,682.1,9998,-3611.0
41.98443,-22.539215,3706.5151656748153,6903081.0,108.0,2024-05-15 01:15:02,654.6,9998,-3707.0
41.90557,-22.57164,3519.258357595177,6903081.0,109.0,2024-05-24 23:03:11,636.2,9998,-3556.0
56.258673333333334,-30.295776666666665,2875.4120770785125,6903082.0,91.0,2023-12-05 17:02:14,918.6,-1,-2880.0
56.13443,-30.490983333333332,3084.5154024135018,6903082.0,92.0,2023-12-15 19:15:24,1074.8,-1,-2975.0
56.057615,-30.404706666666666,2806.0513013349346,6903082.0,93.0,2023-12-25 16:21:37,1080.1,-1,-2902.0
56.170115,-30.436135,2955.569305750041,6903082.0,94.0,2024-01-04 17:47:56,988.2,-1,-2943.0
56.15522,-30.401985,2861.7528281510317,6903082.0,95.0,2024-01-14 16:58:37,994.7,-1,-2936.0
56.17447666666666,-30.352168333333335,2861.7481215467005,6903082.0,96.0,2024-01-24 16:45:45,989.3,-1,-2920.0
56.15984,-30.31207,2886.187941549637,6903082.0,97.0,2024-02-03 16:53:57,1049.6,-1,-2900.0
56.197515,-30.145538333333334,2887.156045899645,6903082.0,98.0,2024-02-13 16:58:40,1207.7,-1,-2888.0
56.3574,-30.18654,2882.2297605210015,6903082.0,99.0,2024-02-23 16:53:10,1041.6,9998,-2717.0
56.345526666666665,-30.061203333333335,2750.2439887416326,6903082.0,100.0,2024-03-04 15:04:10,1206.6,9998,-2729.0
56.3127,-29.954975,2747.317678736937,6903082.0,101.0,2024-03-14 15:41:02,1378.2,9998,-2752.0
56.312745,-30.195026666666667,2732.647059349797,6903082.0,102.0,2024-03-24 15:52:56,970.9,9998,-2684.0
56.14025,-30.51123,2687.6905553903653,6903082.0,103.0,2024-04-03 15:24:39,923.9,-1,-2979.0
56.14025,-30.51123,2748.336127271207,6903082.0,104.0,2024-04-13 14:51:54,944.7,-1,-2979.0
56.169428333333336,-30.454038333333333,3013.209703227242,6903082.0,105.0,2024-04-23 17:27:08,1002.6,-1,-2944.0
55.89031833333333,-30.743076666666667,2977.135330387049,6903082.0,106.0,2024-05-03 17:54:04,864.2,9998,-2957.0
55.71262,-30.581008333333333,3012.3507699409897,6903082.0,107.0,2024-05-13 18:48:33,880.2,9998,-3037.0
55.71630666666667,-29.949616666666667,2999.6501872002123,6903082.0,108.0,2024-05-23 18:20:46,1053.3,9998,-2957.0
